obs,Comments,time..2,elapsed,date,hhmmss,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..59,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time..105,hhmmss..106,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,chamber
53,53,1679605868,352,20230323 16:11:08,16:11:08,5,bou_cur32_t4_ch5,stan,1679605865,0.00059838,0.59838001,19.47404608,832.368794,-60.27062768,-5.416847376,74.80948666,0.035463509,4.15240507,0.035296103,0.022075039,321.5217456,20.62373763,19.98647,2.344647702,37.58979401,0.848039743,2.256037219,1.496607958,-26.38855845,-138.9258079,-6.70435571,149.5030235,96.09860965,0.598855956,19.47404608,870.3028365,848.1280121,3.404783037,64.60661014,0.59838001,9.25628396,9.435346434,-9.58E-06,98.62585121,0,0,1,0,48711,2000.036,1681.23024,0.840599989,0.160757979,1.51,0.5,0: Broadleaf,2,TRUE,1679605865,832.3688,861.539,9.435726,9.256591,835.6423,9.641487,500.0363,89.77549,0.09992004,19.36589,19.98647,999.9,0,0,9995.69,0,13.265,-29.17024,840.2979,869.5884,0.179136,861.539,9.256591,0.847097,0.831015,4.522014,4.248424,2000.036,0.9800014,0.0199984,0,2.35798,0,2664.03,16749.76,36.875,38.1622,37.2185,37.062,35.562,1960.036,40,0,1679605876,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.09214146,-0.644586063,0.08553377,0,0.180164732,-0.006507178,0.000939043,1,1,2,2-Jan,2.98224,2.71563,0.153019,0.154606,0.0543402,0.0522279,26834.9,26905.8,29451.9,29437.6,36908.7,37105.8,41475.1,41949.3,1.96522,1.8253,0.0082776,0,19.8499,999.9,50.2,31.9,26.5495,62.1859,32.3558,1,0.0234146,5.97439,20.2431,5.21924,12.0159,4.9901,3.28865,9999,9999,9999,999.9,1.86742,1.86646,1.866,1.86585,1.86768,1.87027,1.8689,1.87026,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.292,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.2,1169.1,1.85425,2.22412,1.39648,2.35107,1.49536,2.45239,36.5759,24.0262,18,532.536,401.654,13.4926,27.429,30.0001,27.4306,27.3817,37.1606,58.4415,0,13.4923,888.04,9.24838,100.701,100.748,5
54,54,1679605873,357,20230323 16:11:13,16:11:13,5,bou_cur32_t4_ch5,stan,1679605871,0.000596296,0.596295871,19.91623074,850.0971049,-65.3194912,-5.870677092,76.40362023,0.035361976,4.151168371,0.035195475,0.022012066,321.5108573,20.62463934,19.97988889,2.343692239,37.5879517,0.848008675,2.25606514,1.495683564,-26.29664791,-137.367083,-6.630891797,151.2162346,95.54907217,0.598180254,19.91623074,886.951526,864.8965576,3.351499408,64.60661014,0.596295871,9.256741675,9.435096224,1.32E-06,98.62585121,0,0,1,0,48734,1999.967778,1681.172933,0.84060001,0.160758019,1.51,0.5,0: Broadleaf,2,TRUE,1679605871,850.0971111,879.1035556,9.435282222,9.256354444,853.4061111,9.641045556,500.0507778,89.77635556,0.099988911,19.36608889,19.97988889,999.9,0,0,9991.597778,0,13.265,-29.00655556,858.1944444,887.317,0.178929111,879.1035556,9.256354444,0.847065222,0.831001556,4.521475556,4.248192222,1999.967778,0.980000667,0.019999133,0,2.2547,0,2663.99,16749.2,36.875,38.15944444,37.187,37.062,35.562,1959.967778,40,0,1679605880,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.09905122,0.201666899,0.076917089,0,0.179747732,-0.008818557,0.001031396,1,1,2,2-Jan,2.98202,2.7155,0.154999,0.156543,0.0543369,0.052224,26772.1,26843.9,29451.9,29437.3,36908.8,37105.6,41475.1,41948.9,1.96525,1.82518,0.0076592,0,19.8489,999.9,50.2,31.9,26.5495,62.4659,32.6042,1,0.023407,5.93643,20.2443,5.21999,12.0159,4.99005,3.28865,9999,9999,9999,999.9,1.86746,1.86646,1.866,1.86586,1.86769,1.87027,1.8689,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.326,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.3,1169.2,1.88477,2.21924,1.39648,2.34985,1.49536,2.50854,36.5759,24.035,18,532.552,401.583,13.4942,27.4269,30.0001,27.4306,27.3817,37.7696,58.4415,0,13.5018,908.077,9.24838,100.701,100.747,5
55,55,1679605878,362,20230323 16:11:18,16:11:18,5,bou_cur32_t4_ch5,stan,1679605875,0.000586939,0.58693871,19.40107504,865.824294,-41.54561844,-3.733918049,77.81607496,0.034775021,4.156339229,0.034614188,0.021648255,321.5220648,20.62054395,19.98703,2.34472902,37.58991259,0.847820276,2.255446255,1.496908744,-25.88399709,-140.1262771,-6.755761525,148.7560291,96.13866519,0.590132112,19.40107504,904.0934822,881.9116545,3.410500146,64.60661014,0.58693871,9.256860113,9.432706783,-3.60E-05,98.62585121,0,0,1,0,48700,2000.038,1681.23192,0.840599989,0.160757978,1.51,0.5,0: Broadleaf,2,TRUE,1679605875,865.8243,895.0127,9.433313,9.256773,869.1645,9.639085,499.9963,89.77531,0.0998246,19.36168,19.98703,999.9,0,0,10008.425,0,13.265,-29.18873,874.0694,903.3753,0.1765421,895.0127,9.256773,0.8468787,0.8310294,4.51833,4.248671,2000.038,0.9800014,0.0199984,0,2.33481,0,2664.236,16749.81,36.875,38.1312,37.187,37.062,35.562,1960.038,40,0,1679605885,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.11983902,0.021326132,0.080510447,1,0.178861,-0.01273108,0.001451909,1,2,2,2-Feb,2.98224,2.71581,0.15699,0.158494,0.0543304,0.0522251,26709.5,26781.8,29452.3,29437.3,36909.4,37105.5,41475.4,41948.7,1.96542,1.82515,0.00831485,0,19.8482,999.9,50.2,31.9,26.5493,62.3259,32.6402,1,0.0233155,5.88884,20.2457,5.21864,12.0159,4.98955,3.28833,9999,9999,9999,999.9,1.86744,1.86646,1.866,1.86584,1.86769,1.87026,1.8689,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.36,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.3,1169.3,1.9104,2.22046,1.39648,2.35229,1.49536,2.50977,36.5759,24.035,18,532.67,401.569,13.5034,27.4266,30,27.4306,27.3817,38.2881,58.4415,0,13.5159,921.434,9.2256,100.702,100.747,5
56,56,1679605883,366.5,20230323 16:11:22,16:11:22,5,bou_cur32_t4_ch5,stan,1679605880,0.000582934,0.582934195,19.86823826,880.7986939,-54.4579889,-4.894558039,79.16414865,0.034537827,4.154743316,0.034379114,0.021501145,321.517596,20.62061921,19.98623,2.344612852,37.58747863,0.847706294,2.255289061,1.496906558,-25.70739802,-140.1441497,-6.759152035,148.9068963,95.86943253,0.583673132,19.86823826,919.2267554,897.1039212,3.368790062,64.60661014,0.582934195,9.256560179,9.431037273,-1.55E-05,98.62585121,0,0,1,0,48789,2000.01,1681.2084,0.840599997,0.160757994,1.51,0.5,0: Broadleaf,2,TRUE,1679605880,880.7987,909.9029,9.431777,9.257192,884.1693,9.637556,500.0623,89.77763,0.10005624,19.36056,19.98623,999.9,0,0,10003.008,0,13.265,-29.1041,889.1854,918.4047,0.1745838,909.9029,9.257192,0.8467625,0.8310885,4.516369,4.249685,2000.01,0.9800011,0.0199987,0,2.34847,0,2664.313,16749.55,36.8624,38.125,37.187,37.062,35.5496,1960.01,40,0,1679605890,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.1167475,0.048937711,0.08449937,1,0.177337275,-0.019611478,0.002057814,1,2,2,2-Feb,2.98195,2.71579,0.158754,0.1602,0.054323,0.0522335,26653.6,26727.7,29452.4,29437.5,36909.7,37105.4,41475.3,41949,1.96553,1.8254,0.00868365,0,19.8482,999.9,50.2,31.9,26.5471,62.3759,32.5361,1,0.0232698,5.86955,20.2464,5.21999,12.0159,4.98995,3.28865,9999,9999,9999,999.9,1.86743,1.86647,1.866,1.86584,1.86768,1.87025,1.86889,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.389,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.4,1169.3,1.93481,2.22412,1.39648,2.34863,1.49536,2.40845,36.5759,24.035,18,532.737,401.71,13.5144,27.4266,30,27.4306,27.3817,38.8496,58.4415,0,13.5246,941.47,9.22239,100.702,100.747,5
57,57,1679605888,372,20230323 16:11:28,16:11:28,5,bou_cur32_t4_ch5,stan,1679605885,0.000575269,0.575268872,19.98005699,899.4842938,-55.07087479,-4.949754102,80.84538497,0.034029154,4.155567548,0.033875101,0.021185721,321.4994016,20.62408154,20.00109,2.346771493,37.57518015,0.847552337,2.255617494,1.499219156,-25.36935726,-142.9768696,-6.895014473,146.2581602,95.80326086,0.575101085,19.98005699,937.750373,915.6157394,3.364050636,64.60661014,0.575268872,9.257886355,9.430114545,-2.14E-05,98.62585121,0,0,1,0,48761,1999.896,1681.11264,0.840600031,0.16075806,1.51,0.5,0: Broadleaf,2,TRUE,1679605885,899.4843,928.5696,9.429852,9.25783,902.8924,9.635639,500.0603,89.77964,0.10006721,19.3629,20.00109,999.9,0,0,10005.448,0,13.265,-29.08529,908.0471,937.2466,0.1720209,928.5696,9.25783,0.8466087,0.8311647,4.513772,4.25099,1999.896,0.9799999,0.0199999,0,2.44085,0,2664.26,16748.59,36.8687,38.125,37.187,37.062,35.562,1959.896,40,0,1679605895,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.09261,-0.14921651,0.079281643,0,0.17554195,-0.026188638,0.002630183,1,1,2,2-Jan,2.98217,2.71556,0.160884,0.162288,0.0543198,0.0522348,26586.4,26661.3,29452.7,29437.5,36910.4,37105.1,41476,41948.7,1.9657,1.82535,0.00971556,0,19.8482,999.9,50.2,31.9,26.549,62.1959,32.9567,1,0.0232063,5.87554,20.2463,5.21909,12.0159,4.9901,3.28855,9999,9999,9999,999.9,1.86743,1.86647,1.866,1.86584,1.86769,1.87025,1.86887,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.426,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.5,1169.4,1.96777,2.21802,1.39648,2.34985,1.49536,2.5061,36.5759,24.0437,18,532.854,401.682,13.5275,27.4266,29.9999,27.4306,27.3817,39.4127,58.4415,0,13.53,954.834,9.2158,100.704,100.747,5
58,58,1679605893,376.5,20230323 16:11:32,16:11:32,5,bou_cur32_t4_ch5,stan,1679605890,0.000570547,0.570547199,19.4770211,914.216594,-24.66113651,-2.216598529,82.17184788,0.033754374,4.154690569,0.03360276,0.02101529,321.5011572,20.62593959,19.99953,2.346544797,37.57273173,0.847534555,2.255717155,1.499010242,-25.16113148,-142.4382442,-6.870459371,147.0313222,95.94920151,0.572653051,19.4770211,953.0030147,930.8885939,3.391697661,64.60661014,0.570547199,9.258365025,9.429135594,-1.43E-05,98.62585121,0,0,1,0,48700,1999.907,1681.12188,0.840600028,0.160758054,1.51,0.5,0: Broadleaf,2,TRUE,1679605890,914.2166,943.3489,9.429387,9.258091,917.6541,9.635177,500.0423,89.78232,0.09993375,19.36361,19.99953,999.9,0,0,10002.315,0,13.265,-29.13216,922.9193,952.1641,0.171295,943.3489,9.258091,0.8465922,0.831213,4.513494,4.251817,1999.907,0.9799999,0.0199999,0,2.41972,0,2664.307,16748.68,36.8309,38.125,37.187,37.062,35.562,1959.907,40,0,1679605900,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.1223425,0.15469531,0.062555351,0,0.173655325,-0.022943493,0.00233055,1,1,2,2-Jan,2.98195,2.71569,0.162624,0.163987,0.0543169,0.052231,26531.4,26607,29452.8,29437.2,36910.8,37104.9,41476.2,41948.3,1.96542,1.82528,0.00879169,0,19.8474,999.9,50.2,31.9,26.5466,62.3959,32.9567,1,0.0232165,5.95132,20.2437,5.21879,12.0159,4.9901,3.2885,9999,9999,9999,999.9,1.86744,1.86647,1.866,1.86586,1.86768,1.87024,1.86889,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.456,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.6,1169.5,1.99097,2.21924,1.39648,2.35107,1.49536,2.49023,36.5759,24.035,18,532.67,401.64,13.5311,27.4261,30,27.4306,27.3817,39.9689,58.4415,0,13.5115,974.915,9.21076,100.704,100.746,5
59,59,1679605898,382,20230323 16:11:38,16:11:38,5,bou_cur32_t4_ch5,stan,1679605895,0.000554386,0.554386158,19.80788086,933.0137939,-49.03401327,-4.40734488,83.86247204,0.032793718,4.158051709,0.032650707,0.020419489,321.5177556,20.62952932,19.9976,2.346264361,37.5552994,0.8472183,2.255922103,1.499046061,-24.44842955,-141.793544,-6.833817372,148.4419647,96.15390346,0.562006118,19.80788086,971.7326089,949.5202606,3.391169316,64.60661014,0.554386158,9.257525915,9.423637692,-3.88E-05,98.62585121,0,0,1,0,48727,2000.011,1681.20924,0.840599997,0.160757994,1.51,0.5,0: Broadleaf,2,TRUE,1679605895,933.0138,962.2075,9.425746,9.257638,936.489,9.631555,500.0537,89.78339,0.10003144,19.36507,19.9976,999.9,0,0,10013.06,0,13.265,-29.19357,941.8919,971.1985,0.168109,962.2075,9.257638,0.8462755,0.8311821,4.508148,4.251288,2000.011,0.9800005,0.0199993,0,2.35634,0,2664.874,16749.56,36.8246,38.125,37.187,37.062,35.5248,1960.011,40,0,1679605906,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.12647805,-0.364848084,0.05660086,0,0.171518878,-0.023929254,0.002568264,1,1,2,2-Jan,2.98215,2.71575,0.164722,0.166037,0.0542963,0.0522341,26464.7,26541.8,29452.5,29437.4,36911.3,37104.9,41475.8,41948.3,1.96545,1.82537,0.00828505,0,19.8465,999.9,50.2,31.9,26.5502,62.2459,32.8646,1,0.0231961,5.95173,20.2433,5.21939,12.0158,4.99025,3.28855,9999,9999,9999,999.9,1.86743,1.86648,1.866,1.86585,1.86768,1.87026,1.8689,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.494,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.7,1169.6,2.02271,2.21924,1.39648,2.35107,1.49536,2.44995,36.5759,24.0437,18,532.687,401.696,13.5171,27.4243,29.9999,27.4306,27.3817,40.5272,58.4415,0,13.5173,988.378,9.20601,100.703,100.746,5
60,60,1679605903,386.5,20230323 16:11:42,16:11:42,5,bou_cur32_t4_ch5,stan,1679605900,0.000547181,0.547181313,18.90895896,947.7832941,-1.515223687,-0.136190892,85.18838069,0.032426474,4.154123799,0.032286509,0.020191593,321.5134464,20.62997656,19.9766,2.343214877,37.54867231,0.8469618,2.255637145,1.496253077,-24.13069591,-137.4111319,-6.628083768,153.3435348,96.07553396,0.54937878,18.90895896,986.8912638,964.8234061,3.418283805,64.60661014,0.547181313,9.257909508,9.421594755,-1.14E-06,98.62585121,0,0,1,0,48661,1999.984,1681.18656,0.840600005,0.160758009,1.51,0.5,0: Broadleaf,2,TRUE,1679605900,947.7833,976.9527,9.423072,9.258738,951.2881,9.628894,500.0456,89.78165,0.10005737,19.36304,19.9766,999.9,0,0,10000.558,0,13.265,-29.16946,956.7993,986.0826,0.1643332,976.9527,9.258738,0.846019,0.8312649,4.50382,4.252709,1999.984,0.9800002,0.0199996,0,2.41093,0,2665.009,16749.31,36.8183,38.125,37.187,37.062,35.5186,1959.984,40,0,1679605910,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.1364122,-0.436833449,0.053455298,0,0.169461439,-0.029037366,0.003122672,1,1,2,2-Jan,2.98207,2.71563,0.166429,0.167699,0.0542858,0.0522419,26411.1,26489.3,29453.1,29437.7,36912.3,37105.3,41476.5,41949.1,1.96537,1.8256,0.00782311,0,19.8457,999.9,50.2,31.9,26.5463,62.3559,32.7284,1,0.0227846,5.91103,20.2448,5.21924,12.0159,4.99005,3.28855,9999,9999,9999,999.9,1.86745,1.86648,1.866,1.86585,1.86768,1.87025,1.86889,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.524,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.8,1169.7,2.0459,2.2229,1.39648,2.35107,1.49536,2.47803,36.5759,24.035,18,532.638,401.823,13.5179,27.4243,30,27.4306,27.3817,40.9765,58.4415,0,13.5279,1008.51,9.20296,100.705,100.748,5
61,61,1679605908,391.5,20230323 16:11:47,16:11:47,5,bou_cur32_t4_ch5,stan,1679605905,0.000539688,0.539688046,20.32791328,965.5962159,-68.14616741,-6.125066053,86.78904226,0.031954319,4.154008715,0.031818387,0.019898657,321.5115667,20.63792157,19.98367778,2.344242278,37.52546605,0.846781605,2.256551869,1.497460672,-23.80024282,-137.5332353,-6.634619485,153.543469,94.48737865,0.542360769,20.32791328,1003.26966,981.3643515,3.293822144,64.60661014,0.539688046,9.259121356,9.420574545,-3.40E-06,98.62585121,0,0,1,0,48768,1999.972222,1681.176667,0.840600008,0.160758016,1.51,0.5,0: Broadleaf,2,TRUE,1679605905,965.5962222,994.2856667,9.42111,9.258882222,969.1365556,9.626937778,500.068,89.78135556,0.099943511,19.36955556,19.98367778,999.9,0,0,10000.21889,0,13.265,-28.68971111,974.7797778,1003.579333,0.162226889,994.2856667,9.258882222,0.84584,0.831275,4.500795556,4.252878889,1999.972222,0.98,0.0199998,0,2.432211111,0,2665.225556,16749.22222,36.812,38.125,37.187,37.062,35.5,1959.972222,40,0,1679605915,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-29.07706341,1.189917073,0.199741987,0,0.167026024,-0.03767839,0.003849713,1,1,2,2-Jan,2.98199,2.71566,0.168256,0.169395,0.054277,0.0522374,26352.9,26435.3,29452.8,29437.8,36912.3,37105.7,41476.1,41949.3,1.96563,1.82588,0.00949204,0,19.8448,999.9,50.2,31.9,26.5475,62.1559,32.8405,1,0.0230462,5.85141,20.2472,5.21909,12.0159,4.98985,3.28848,9999,9999,9999,999.9,1.86743,1.86647,1.866,1.86585,1.86768,1.87026,1.8689,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.557,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.8,1169.7,2.07397,2.21191,1.39648,2.34985,1.49536,2.53418,36.5996,24.035,18,532.788,401.968,13.5277,27.4243,30.0001,27.4288,27.38,41.5583,58.4415,0,13.5448,1021.95,9.20567,100.704,100.748,5
62,62,1679605913,396.5,20230323 16:11:52,16:11:52,5,bou_cur32_t4_ch5,stan,1679605910,0.00053826,0.538260438,20.16766126,980.8147937,-50.71567195,-4.55819456,88.15311885,0.031785408,4.154913136,0.031650936,0.019793869,321.5150424,20.63340827,20.0091,2.347935789,37.5293655,0.846630617,2.255915084,1.501305172,-23.73728531,-144.2737119,-6.95901155,146.5450336,93.67107153,0.540178919,20.16766126,1019.314133,997.6332485,3.256713615,64.60661014,0.538260438,9.258236457,9.419281818,-4.14E-06,98.62585121,0,0,1,0,48647,1999.994,1681.19496,0.840600002,0.160758003,1.51,0.5,0: Broadleaf,2,TRUE,1679605910,980.8148,1009.262,9.419835,9.258246,984.3854,9.625667,500.0258,89.77753,0.099906,19.36502,20.0091,999.9,0,0,10003.568,0,13.265,-28.4469,990.1417,1018.693,0.1615881,1009.262,9.258246,0.8456894,0.8311824,4.49825,4.251292,1999.994,0.9800005,0.0199993,0,2.42277,0,2665.39,16749.4,36.812,38.125,37.187,37.062,35.5,1959.994,40,0,1679605920,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.8828375,3.097797749,0.345424715,0,0.164201775,-0.029110976,0.003096162,1,1,2,2-Jan,2.9819,2.71575,0.170034,0.171171,0.0542652,0.0522342,26296.7,26378.5,29452.9,29437.5,36912.9,37105.5,41476.2,41948.9,1.96583,1.8259,0.0104718,0,19.8448,999.9,50.2,31.9,26.5512,62.3759,32.9607,1,0.022782,5.85728,20.2464,5.21609,12.0159,4.98915,3.28788,9999,9999,9999,999.9,1.86742,1.86646,1.866,1.86585,1.86768,1.87025,1.8689,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.589,-0.2058,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1169.9,1169.8,2.09961,2.21558,1.39648,2.34985,1.49536,2.47925,36.5759,24.035,18,532.918,401.977,13.5432,27.422,30.0001,27.4283,27.3794,42.0721,58.4415,0,13.5452,1042.05,9.20893,100.704,100.747,5
63,63,1679605918,401.5,20230323 16:11:57,16:11:57,5,bou_cur32_t4_ch5,stan,1679605915,0.00052491,0.524909937,19.2749724,998.1141051,-13.61866309,-1.22394378,89.70304517,0.031000555,4.154555726,0.030872616,0.019306835,321.528236,20.64189757,20.00372222,2.347154044,37.49885936,0.846249079,2.256732855,1.500904965,-23.14852821,-141.7522231,-6.837991652,149.7894931,94.99721358,0.52236982,19.2749724,1036.214769,1014.322545,3.358911791,64.60661014,0.524909937,9.258900226,9.416181189,-3.83E-05,98.62585121,0,0,1,0,48689,2000.076667,1681.2644,0.840599977,0.160757956,1.51,0.5,0: Broadleaf,2,TRUE,1679605915,998.1141111,1026.955556,9.416103333,9.259861111,1001.717778,9.621954444,500.0896667,89.7724,0.100135322,19.37084444,20.00372222,999.9,0,0,10002.98444,0,13.265,-28.84175556,1007.6,1036.552222,0.156241111,1026.955556,9.259861111,0.845306222,0.831280111,4.491773333,4.252966667,2000.076667,0.980000667,0.019999133,0,2.423344444,0,2665.784444,16750.13333,36.812,38.097,37.14566667,37.02066667,35.5,1960.076667,40,0,1679605925,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.80746,1.975814634,0.31144913,0,0.161726725,-0.028027328,0.002962937,1,1,2,2-Jan,2.98215,2.71546,0.171848,0.172969,0.0542563,0.0522453,26239.1,26321.1,29452.7,29437.3,36912.9,37105,41475.7,41948.8,1.9657,1.82582,0.0100844,0,19.8448,999.9,50.2,31.9,26.5524,62.3259,32.9367,1,0.0227973,5.92456,20.2444,5.21954,12.0159,4.9904,3.28865,9999,9999,9999,999.9,1.86744,1.86646,1.866,1.86584,1.86768,1.87026,1.86889,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.62,-0.2059,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1170,1169.9,2.12891,2.20947,1.39648,2.35107,1.49536,2.5293,36.5759,24.035,18,532.834,401.935,13.5464,27.422,30.0001,27.4283,27.3794,42.6611,58.4415,0,13.5318,1055.41,9.20893,100.703,100.747,5
