"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","CO2_hrs","AccH2O_hum","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
61,1679454706,4384,"20230321 22:11:46","22:11:46",5,"pas_smi27_t2_ch5","gibson",1679454703.25,0.000135096520274882,0.135096520274882,-2.98353921240162,421.125501208793,1008.58050189732,90.6499291064445,37.8502229199145,0.00787038970128867,3.97004917284301,0.00786173189544946,0.00491435949306766,0,27.9553528774409,27.49435,3.68440477235559,57.7819512274305,2.19039934306177,3.79080196589473,1.49400542929382,-5.9577565441223,104.317685703565,5.71266381843067,104.072592977873,-2.8926963861044,0.130082686434553,-2.98353921240162,430.524613164832,431.675290909091,0.00345599512474287,67.4546356638123,0.135096520274882,24.3228526608542,24.3732473529412,-9.27952368207989e-06,116.370930584116,9,2,1,0,47167,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454703.25,421.1255,420.0421,24.37061,24.32216,420.3025,23.93647,500.3155,89.7787,0.10002454,27.98174,27.49435,999.9,0,0,9994.822,0,1.05719,1.083347,431.645,430.5131,0.048444,420.0421,24.32216,2.187963,2.183614,18.87444,18.84258,0,0,0,0,2.68483,0,-20.84926,-2.618,35.437,40.625,38.1746,39.812,36.6498,0,0,0,1679454727,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.1000345,0.0742583864915565,0.0459649589877985,1,0.042994405,0.0381305290806754,0.00492288274992153,1,2,2,"2/2",2.87668,2.71014,0.0911901,0.0910801,0.102999,0.103175,25684.3,22380.8,25280.4,23971.3,38674.1,35557.4,45676.2,42727.5,1.79552,1.90695,0.103425,0,25.8062,999.9,57.057,28.147,24.3231,54.4495,41.6747,1,-0.158448,-1.55023,20.241,5.23451,11.99,4.95725,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87174,1.86248,1.86193,1.86844,1.85852,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4343,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.1,6,1.05225,2.39136,1.44775,2.30957,1.44409,2.23877,33.3335,24.3502,18,418.945,471.755,28.4743,25.5349,30,25.3364,25.3254,21.1161,10.3034,100,28.4779,420,24.351,96.6915,100.484,NA,5
62,1679454711,4389,"20230321 22:11:51","22:11:51",5,"pas_smi27_t2_ch5","gibson",1679454708.5,0.000138010305668422,0.138010305668422,-2.7140361568689,421.136001096201,943.409413677739,84.7939796260453,37.8518562344382,0.00803380271589783,3.96416682965224,0.00802476850627717,0.00501629113958424,0,27.9650282064243,27.5011,3.68586030976435,57.7533008690324,2.19062610051752,3.79307514471808,1.49523420924683,-6.0862544799774,104.918013232859,5.75455363456741,104.586312387449,-3.09226208104368,0.15471863903276,-2.7140361568689,430.434484473959,431.619884848485,-0.0255533849994599,67.4546356638123,0.138010305668422,24.3192874170827,24.3704273529412,3.11363438376903e-05,116.370930584116,9,2,1,0,47410,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454708.5,421.136,419.980444444444,24.3726888888889,24.3150666666667,420.312888888889,23.9384111111111,500.345444444444,89.7803333333333,0.100028677777778,27.9920222222222,27.5011,999.9,0,0,9974.45111111111,0,1.05719,1.15553777777778,431.656777777778,430.447,0.0576148666666667,419.980444444444,24.3150666666667,2.18818666666667,2.18301555555556,18.8761,18.8382111111111,0,0,0,0,2.7807,0,-20.8467888888889,-2.59437777777778,35.437,40.625,38.187,39.812,36.6387777777778,0,0,0,1679454731.8,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.12378414634146,0.0254573519163755,0.0447023349079496,1,0.0465405219512195,0.0647099707317074,0.00655685041968349,1,2,2,"2/2",2.87686,2.71022,0.0911752,0.0910763,0.102992,0.103148,25684.5,22380.8,25280.1,23971.2,38674.1,35558.4,45676,42727.4,1.7954,1.90753,0.103299,0,25.8075,999.9,57.057,28.127,24.2971,54.3695,41.222,1,-0.158519,-1.60325,20.2401,5.23571,11.9891,4.95725,3.304,9999,999.9,9999,9999,1.86843,1.86409,1.87175,1.86248,1.86193,1.86844,1.85852,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4342,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.2,6.1,1.05225,2.39014,1.44897,2.30957,1.44409,2.30469,33.3335,24.3502,18,418.876,472.112,28.4793,25.5323,29.9999,25.3364,25.3246,21.1154,10.3034,100,28.4882,420,24.3487,96.6907,100.483,NA,5
63,1679454716,4394,"20230321 22:11:56","22:11:56",5,"pas_smi27_t2_ch5","gibson",1679454713.2,0.000157179529860191,0.157179529860191,-3.12540075200708,421.089101264788,948.831142738712,85.2797709138734,37.8469682039926,0.00915917868794774,3.9680272694168,0.00914744958244371,0.00571820852784376,0,27.9491347535131,27.49399,3.6843271577855,57.7889612028842,2.19042368758349,3.79038425676731,1.493903470202,-6.93161726683442,103.937253668256,5.69466686465938,102.700303266081,-3.02102077957563,0.163287938074756,-3.12540075200708,430.391039344254,431.612054545454,0.000395932847586284,67.4546356638123,0.157179529860191,24.3112257490573,24.3697697058824,1.08508690776997e-07,116.370930584116,9,2,1,0,47255,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454713.2,421.0891,419.962,24.37087,24.31005,420.2658,23.93671,500.2946,89.77869,0.10007459,27.97985,27.49399,999.9,0,0,9987.882,0,1.05719,1.126955,431.6075,430.4257,0.06083087,419.962,24.31005,2.187985,2.182524,18.87463,18.83463,0,0,0,0,2.75507,0,-20.62818,-2.62299,35.437,40.625,38.187,39.812,36.656,0,0,0,1679454737.2,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.1211712195122,0.120253379790941,0.0454066260983432,0,0.0520978804878049,0.0642160515679442,0.0065286425771821,1,1,2,"1/2",2.87715,2.71008,0.091181,0.0910801,0.102988,0.103143,25684.6,22381,25280.4,23971.5,38674.3,35559,45676,42727.9,1.79557,1.90705,0.103492,0,25.8062,999.9,57.081,28.147,24.3337,54.6795,40.7252,1,-0.158852,-1.58509,20.2405,5.23466,11.9876,4.9572,3.304,9999,999.9,9999,9999,1.86842,1.86412,1.87174,1.86248,1.86192,1.86844,1.85853,1.86505,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4342,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.3,6.2,1.05225,2.38281,1.44775,2.31079,1.44409,2.3938,33.3335,24.3589,18,418.972,471.799,28.4876,25.5301,29.9999,25.3364,25.3232,21.1157,10.3034,100,28.4886,420,24.3452,96.6911,100.484,NA,5
64,1679454721,4399,"20230321 22:12:01","22:12:01",5,"pas_smi27_t2_ch5","gibson",1679454718.5,0.000156382354364668,0.156382354364668,-2.69519989345528,421.120778864069,877.617162043186,78.8789652540277,37.8497284697965,0.00910053672826771,3.9724206382906,0.00908897002042079,0.00568164423766464,0,27.9514503850735,27.5023,3.68611912449845,57.7771207194642,2.19024659233934,3.79085452003406,1.4958725321591,-6.89646182748185,102.728340417819,5.62249889736006,101.454377487697,-2.91274227166686,0.167146154456999,-2.69519989345528,430.511156675898,431.601848484848,-0.00747199575198781,67.4546356638123,0.156382354364668,24.3094082170756,24.3676652941176,-1.26469211099192e-06,116.370930584116,9,2,1,0,47375,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454718.5,421.120777777778,420.035666666667,24.3689555555556,24.3067,420.297777777778,23.9348666666667,500.307777777778,89.7786666666667,0.0998916222222222,27.9819777777778,27.5023,999.9,0,0,10002.9688888889,0,1.05719,1.08541444444444,431.639666666667,430.499666666667,0.0622569222222222,420.035666666667,24.3067,2.18781111111111,2.18222333333333,18.8733333333333,18.8323777777778,0,0,0,0,2.78261111111111,0,-20.5245444444444,-2.6072,35.437,40.625,38.187,39.812,36.6525555555556,0,0,0,1679454742,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.11791731707317,-0.0371874564459908,0.0448539915848588,1,0.0561669097560976,0.0556872459930313,0.0058649211469053,1,2,2,"2/2",2.87695,2.71028,0.0911705,0.0910764,0.10298,0.103127,25684.7,22381.3,25280.2,23971.7,38674.9,35560,45676.2,42728.3,1.79552,1.90702,0.103619,0,25.804,999.9,57.081,28.147,24.3345,54.5695,40.4728,1,-0.159024,-1.59159,20.2403,5.23496,11.9881,4.9573,3.304,9999,999.9,9999,9999,1.86842,1.86414,1.87176,1.86248,1.86193,1.86844,1.85852,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.434,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.4,6.3,1.05225,2.37793,1.44775,2.30957,1.44409,2.40234,33.3335,24.3589,18,418.929,471.783,28.4902,25.528,30,25.3343,25.3232,21.1174,10.3034,100,28.4916,420,24.3506,96.6911,100.485,NA,5
65,1679454726,4404,"20230321 22:12:06","22:12:06",5,"pas_smi27_t2_ch5","gibson",1679454723.2,0.000157643030845639,0.157643030845639,-3.36542241599777,421.150001351611,989.060519121418,88.896308704192,37.8527701865812,0.00917845834744128,3.97752124363272,0.00916670792109719,0.00573024690313615,0,27.9470738570612,27.4977,3.68512708747045,57.7834828942067,2.18995554168982,3.7899334411865,1.49517154578063,-6.95205766029268,102.95292811141,5.62731906306878,101.628189514186,-3.15987596465683,0.163878512766482,-3.36542241599777,430.406880668389,431.682054545455,0.00865919244625826,67.4546356638123,0.157643030845639,24.3046570407732,24.3634988235294,-1.37344917888331e-05,116.370930584116,9,2,1,0,47461,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454723.2,421.15,419.9698,24.36545,24.3044,420.327,23.93152,500.2152,89.77966,0.09988426,27.97781,27.4977,999.9,0,0,10020.38,0,1.05719,1.180298,431.6679,430.4313,0.06102924,419.9698,24.3044,2.187519,2.182042,18.8712,18.83107,0,0,0,0,2.78101,0,-20.64627,-2.60095,35.437,40.625,38.187,39.812,36.6684,0,0,0,1679454746.8,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.13274414634146,0.045653937282231,0.0509687661399827,1,0.0597122951219512,0.0257507602787456,0.00325762523544535,1,2,2,"2/2",2.87675,2.71039,0.0911803,0.0910816,0.102969,0.103126,25684.4,22381.4,25280.2,23971.9,38674.9,35560.2,45675.7,42728.5,1.79573,1.90707,0.10347,0,25.8004,999.9,57.081,28.147,24.3341,54.2495,40.9415,1,-0.15904,-1.57358,20.2405,5.23496,11.9863,4.9572,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87175,1.86249,1.8619,1.86844,1.85852,1.86505,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4338,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.5,6.4,1.05103,2.36816,1.44775,2.30957,1.44409,2.50732,33.3335,24.3589,18,419.039,471.815,28.4914,25.5253,30,25.3343,25.3232,21.1164,10.3034,100,28.4896,420,24.3503,96.6905,100.486,NA,5
66,1679454731,4409,"20230321 22:12:11","22:12:11",5,"pas_smi27_t2_ch5","gibson",1679454728.5,0.000160695038204683,0.160695038204683,-2.58951260838703,421.080778824764,846.880557337372,76.1184500420601,37.8471508749916,0.00935808796760534,3.97620106160688,0.00934586939127739,0.00584226480670901,0,27.9480367390053,27.4954777777778,3.68464792600171,57.7718880968702,2.18971626073821,3.79027989714748,1.4949316652635,-7.08665118482654,103.731200095379,5.67172280005704,102.316271710609,-2.77752915771464,0.166862095409637,-2.58951260838703,430.518422513489,431.577503030303,-0.00950812477177573,67.4546356638123,0.160695038204683,24.3028688355926,24.36288,-1.96088765902387e-05,116.370930584116,9,2,1,0,47166,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454728.5,421.080777777778,420.047333333333,24.3624,24.3002555555556,420.257777777778,23.9286,500.353888888889,89.7809,0.100074811111111,27.9793777777778,27.4954777777778,999.9,0,0,10015.7055555556,0,1.05719,1.03358666666667,431.595555555556,430.508777777778,0.0621653555555556,420.047333333333,24.3002555555556,2.18727777777778,2.18169777777778,18.8694555555556,18.8285555555556,0,0,0,0,2.78837777777778,0,-20.785,-2.56786666666667,35.437,40.625,38.187,39.826,36.6801111111111,0,0,0,1679454752.2,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.10805048780488,-0.163803554006969,0.0615778611607118,0,0.0614399292682927,0.00376104668989542,0.00137538887046429,1,1,2,"1/2",2.87665,2.71029,0.091176,0.0910828,0.102968,0.103113,25684.5,22381.6,25280.2,23972.2,38675.2,35561,45676,42728.8,1.79583,1.9072,0.104215,0,25.7961,999.9,57.081,28.127,24.3065,54.7995,41.5745,1,-0.159083,-1.582,20.2405,5.23511,11.987,4.9573,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87174,1.86248,1.86191,1.86844,1.85852,1.86501,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4338,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.6,6.5,1.05225,2.39746,1.44897,2.30957,1.44409,2.20947,33.3335,24.3502,18,419.095,471.888,28.4899,25.5232,30,25.3343,25.3224,21.1142,10.3034,100,28.4902,420,24.3501,96.6908,100.487,NA,5
67,1679454736,4414,"20230321 22:12:16","22:12:16",5,"pas_smi27_t2_ch5","gibson",1679454733.2,0.000159729898342018,0.159729898342018,-2.63273551275467,421.08430106885,857.024804971022,77.0287545782497,37.8467450366072,0.0092984670301831,3.95905919188099,0.00928635138128395,0.00580505681695888,0,27.9420092501874,27.49672,3.6849157705605,57.7858630382571,2.18946864058691,3.7889347419409,1.49544712997359,-7.04408851688301,101.719481652197,5.58567380931616,100.26106694463,-2.7985740892729,0.166019494863835,-2.63273551275467,430.518658021433,431.564775757576,-0.00333217000684103,67.4546356638123,0.159729898342018,24.2987801675957,24.3582976470588,-3.57050006641402e-06,116.370930584116,9,2,1,0,47249,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454733.2,421.0843,420.0427,24.36011,24.29828,420.2613,23.9264,500.3602,89.77916,0.10009919,27.97329,27.49672,999.9,0,0,9957.062,0,1.05719,1.041745,431.5982,430.5031,0.06181678,420.0427,24.29828,2.187029,2.18148,18.86762,18.82695,0,0,0,0,2.73423,0,-20.63655,-2.58845,35.4496,40.625,38.187,39.875,36.687,0,0,0,1679454757,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.09324414634146,-0.26937156794425,0.0628641460485833,0,0.0616462926829268,0.00184554773519156,0.00137536353622442,1,1,2,"1/2",2.87682,2.70994,0.0911675,0.0910741,0.102959,0.103106,25684.9,22381.7,25280.3,23972.1,38675.7,35561.3,45676.1,42728.9,1.79595,1.9072,0.103638,0,25.7931,999.9,57.081,28.127,24.3096,54.7795,41.5865,1,-0.159184,-1.58894,20.2405,5.23481,11.9879,4.95745,3.304,9999,999.9,9999,9999,1.86843,1.86417,1.87174,1.86249,1.86191,1.86844,1.85852,1.86504,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.824,0.4337,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.6,6.5,1.05225,2.39136,1.44775,2.30957,1.44409,2.28027,33.3559,24.3502,18,419.163,471.875,28.4904,25.521,29.9999,25.3343,25.3211,21.1147,10.3034,100,28.4917,420,24.3493,96.6912,100.487,NA,5
68,1679454741,4419,"20230321 22:12:21","22:12:21",5,"pas_smi27_t2_ch5","gibson",1679454738.5,0.000179642117406786,0.179642117406786,-2.89239699352769,421.048223397354,845.85391533824,76.0241824536287,37.8432331835179,0.0104785737505463,3.96121520128546,0.0104631987653813,0.00654087870023061,0,27.9285599319524,27.4847777777778,3.68234152462827,57.8223170977377,2.18962792855357,3.78682148771799,1.4927135960747,-7.92221737763928,102.281954973621,5.61290146064312,99.9726390566253,-2.9405747074798,0.17677582170408,-2.89239699352769,430.414729393638,431.551127272727,-0.000962868319647166,67.4546356638123,0.179642117406786,24.2964733716342,24.3633011764706,1.00910161766357e-05,116.370930584116,9,2,1,0,47179,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454738.5,421.048222222222,419.954,24.3620555555556,24.2962111111111,420.225222222222,23.9282666666667,500.294555555556,89.7786333333333,0.0999864555555556,27.9637222222222,27.4847777777778,999.9,0,0,9964.51444444444,0,1.05719,1.09428555555556,431.562222222222,430.411222222222,0.065851,419.954,24.2962111111111,2.18719222222222,2.18127888888889,18.8688111111111,18.8254888888889,0,0,0,0,2.79614444444444,0,-20.5467222222222,-2.57788888888889,35.486,40.625,38.187,39.861,36.687,0,0,0,1679454761.8,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.08769048780488,-0.270825993031359,0.0633983747560871,0,0.0624220731707317,0.0104598439024391,0.00201886442664747,1,1,2,"1/2",2.87708,2.70997,0.0911685,0.0910674,0.102963,0.103103,25685.1,22381.8,25280.5,23972,38675.9,35561.2,45676.5,42728.6,1.79597,1.90723,0.103258,0,25.7923,999.9,57.105,28.127,24.3159,55.0895,41.1298,1,-0.159667,-1.6101,20.24,5.23466,11.9878,4.9572,3.304,9999,999.9,9999,9999,1.86844,1.86412,1.87174,1.86249,1.86194,1.86844,1.85852,1.86504,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4338,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.7,6.6,1.05225,2.38037,1.44897,2.30957,1.44409,2.38037,33.3335,24.3502,18,419.177,471.891,28.493,25.5183,30,25.3343,25.3211,21.1166,10.3034,100,28.4967,420,24.3498,96.6919,100.486,NA,5
69,1679454746,4424,"20230321 22:12:26","22:12:26",5,"pas_smi27_t2_ch5","gibson",1679454743.2,0.00017349180404342,0.17349180404342,-2.40987954927681,421.055900966666,785.482033263303,70.5982225837205,37.8440205603904,0.010133250236223,3.97395000512653,0.0101189171821529,0.00632560928965493,0,27.9251346252301,27.47469,3.68016824262305,57.8345649465886,2.1894874568043,3.78577665246785,1.49068078581875,-7.65098855831481,103.758171933172,5.67524544800799,101.782428822865,-2.84333524819097,0.178312493562048,-2.40987954927681,430.467365576811,431.520581818182,-0.0227962590141564,67.4546356638123,0.17349180404342,24.2955765155079,24.36035,-1.7878769958756e-05,116.370930584116,9,2,1,0,47577,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454743.2,421.0559,419.999,24.36043,24.29401,420.2328,23.92674,500.2714,89.77904,0.09981094,27.95899,27.47469,999.9,0,0,10008.18,0,1.05719,1.0569251,431.5692,430.4565,0.06642893,419.999,24.29401,2.187056,2.181093,18.86782,18.82411,0,0,0,0,2.75471,0,-20.38655,-2.60649,35.5,40.625,38.187,39.875,36.687,0,0,0,1679454767.2,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.07144219512195,-0.0409850174216007,0.0495570627740506,1,0.063395887804878,0.0213717972125437,0.00250448073184697,1,2,2,"2/2",2.87732,2.71051,0.0911579,0.0910783,0.102961,0.103092,25685.1,22381.7,25280.2,23972.1,38675.8,35561.7,45676.3,42728.7,1.79565,1.90737,0.102509,0,25.7917,999.9,57.105,28.127,24.3151,54.1695,40.5369,1,-0.159627,-1.64819,20.2398,5.23496,11.9894,4.9575,3.304,9999,999.9,9999,9999,1.86843,1.86411,1.87174,1.86249,1.86191,1.86844,1.85852,1.86503,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4337,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.8,6.7,1.05225,2.37793,1.44775,2.30957,1.44409,2.41089,33.3559,24.3589,18,418.983,471.984,28.5015,25.516,30,25.3321,25.3208,21.116,10.3034,100,28.5086,420,24.3498,96.6912,100.487,NA,5
70,1679454751,4429,"20230321 22:12:31","22:12:31",5,"pas_smi27_t2_ch5","gibson",1679454748.5,0.000177571759717356,0.177571759717356,-2.62869561748815,420.983778834638,809.849619497318,72.7887030482585,37.8377201495119,0.01037904041802,3.98782500421923,0.0103640564032649,0.00647887967470831,0,27.9250627875668,27.4695111111111,3.67905295251227,57.8298391933087,2.18938642908832,3.78591132126414,1.48966652342395,-7.8309146035354,105.365004963826,5.74295146018753,103.277041820478,-2.6705584354648,0.187616175273075,-2.62869561748815,430.434751610891,431.477090909091,-0.00286534009933954,67.4546356638123,0.177571759717356,24.2916332830285,24.3577291176471,4.91441233843192e-06,116.370930584116,9,2,1,0,47243,0,0,0,0,1.91,0.5,"0: Broadleaf",2,"True",1679454748.5,420.983777777778,419.994444444444,24.3591888888889,24.2893111111111,420.160777777778,23.9255333333333,500.327666666667,89.7793444444444,0.0999384444444444,27.9596,27.4695111111111,999.9,0,0,10055.8422222222,0,1.05719,0.989173111111111,431.494444444444,430.449888888889,0.0698664,419.994444444444,24.2893111111111,2.18694888888889,2.18067777777778,18.8670333333333,18.8210777777778,0,0,0,0,2.70218888888889,0,-20.2585333333333,-2.61678888888889,35.5,40.625,38.187,39.868,36.687,0,0,0,1679454772,0,1679454343,"22:05:43",1679454337.5,1679454343,9,-0.352,0.11,0.823,0.483,420,25,0.87,0.08,1.04911653658537,-0.163284919860626,0.0452020534527606,0,0.0655385390243902,0.0249878174216028,0.00283592704530317,1,1,2,"1/2",2.87709,2.71049,0.0911599,0.0910799,0.102953,0.103079,25685.5,22381.9,25280.6,23972.4,38676.5,35562.4,45676.7,42729,1.79597,1.9072,0.102129,0,25.7923,999.9,57.105,28.127,24.3166,54.2995,40.5168,1,-0.159721,-1.70539,20.2394,5.23526,11.9894,4.9576,3.304,9999,999.9,9999,9999,1.86844,1.86411,1.87175,1.86249,1.86192,1.86844,1.85852,1.86503,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.823,0.4336,0.567686668441849,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.040783789258845,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.9,6.8,1.05225,2.36206,1.44775,2.30957,1.44409,2.46216,33.3559,24.3589,18,419.161,471.857,28.5173,25.5139,30,25.3321,25.319,21.1152,10.3034,100,28.5289,420,24.3498,96.6924,100.487,NA,5
