"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccCO2_soda","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
54,1677880807,2173.90000009537,"20230303 16:00:07","16:00:07",5,"pas_smi20_t2_ch4","gibson",1677880804.5,0.0012568935386234,1.2568935386234,-1.06568923222075,420.134667143393,430.582181006716,38.388237195172,37.4567967919779,0.0821476403829145,3.88297929528611,0.0811942341886106,0.0508311340237704,0,27.321614029361,27.3065444444444,3.64410790955061,62.41327283826,2.31007810102695,3.70126095936897,1.33402980852365,-55.4290050532919,55.6493319548525,3.10654104565671,3.32686794721727,-1.06568923222075,1.2568935386234,-0.95690638030668,430.831469604626,431.283515151515,-0.00501946275519421,67.4202576420555,2.78544264660644,25.3594091136205,26.0989127272727,0.0558889305485512,111.27397353539,4,1,1,0,47856,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880804.5,420.134666666667,419.900333333333,25.9110222222222,25.3773777777778,419.551555555556,25.6451888888889,500.151555555556,89.0551111111111,0.0991523222222222,27.5723777777778,27.3065444444444,999.9,0,0,10183.1333333333,0,0.222567,0.234503722222222,431.310666666667,430.833777777778,0.533634888888889,419.900333333333,25.3773777777778,2.30751,2.25998666666667,19.7288333333333,19.3936888888889,0,0,0,0,4.82222222222222,0,-17.6444444444444,-3.03333333333333,37.187,41.875,39.625,40.937,38.375,0,0,0,1677880809.4,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.37270435,-0.500004405253283,0.0622475582679955,0,-0.14480105,3.22508638874297,0.328558518976032,0,0,2,"0/2",2.83691,2.71176,0.0893765,0.0894134,0.107051,0.103397,25804.1,22212.5,25368.5,23767,38711.5,35270.1,45921.8,42399,1.73563,1.83573,-0.0902005,0,28.7081,999.9,53.058,31.038,26.936,54.2182,43.8982,1,0.209258,-6.66667,20.0719,5.23855,11.9972,4.95715,3.304,9999,9999,9999,999.9,1.86844,1.8641,1.8717,1.86249,1.862,1.86843,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.2783,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.4,40684.4,1.05957,2.40112,1.44775,2.30591,1.44409,2.32666,36.9556,24.0525,18,415.039,462.127,22.982,30.1141,29.9972,29.5638,29.5825,21.2344,23.8687,100,30.065,419.656,22.7769,97.1461,99.681,NA,4
55,1677880812,2178.90000009537,"20230303 16:00:12","16:00:12",5,"pas_smi20_t2_ch4","gibson",1677880809.2,0.00504563991112974,5.04563991112974,-1.25939081658197,419.736000579714,415.878256660651,37.0770215642336,37.4209531167627,0.367935503679709,3.8536087968802,0.349473682582755,0.220002551891657,0,26.5175454135196,27.22232,3.62616142483083,64.5201048862554,2.38235305029654,3.6924196798757,1.24380837453429,-222.512720080821,64.231847533105,3.6107192932387,-154.670153254478,-1.25939081658197,5.04563991112974,-1.08017122164872,430.726647682484,431.220309090909,-0.00230642177498214,67.4202576420555,10.7288581143192,24.5023114902566,27.22402,0.230503169645216,111.27397353539,4,1,1,0,46996,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880809.2,419.736,420.1101,26.72191,24.58184,419.1529,26.4218,500.2438,89.05319,0.10035667,27.53149,27.22232,999.9,0,0,10077.25,0,0.222567,-0.37407523,431.2599,430.6974,2.140096,420.1101,24.58184,2.379673,2.18909,20.22491,18.88149,0,0,0,0,1.97,0,-16.57,-2.7,37.1622,41.875,39.625,40.937,38.3435,0,0,0,1677880814.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.2107758,-2.46685056585366,0.281912565562693,0,0.403027425,8.17007857260788,0.86875935646603,0,0,2,"0/2",2.83762,2.71051,0.0892999,0.0894303,0.110045,0.100159,25806.2,22211.9,25368.3,23767,38580.3,35397.5,45921.5,42399,1.73587,1.83282,-0.0842735,0,28.5925,999.9,53.058,31.038,26.9411,54.2282,42.8045,1,0.206634,-6.66667,20.0822,5.23885,11.9972,4.95725,3.304,9999,9999,9999,999.9,1.86844,1.8641,1.87171,1.86249,1.86198,1.86841,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3244,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.5,40684.4,1.05713,2.37671,1.44775,2.30713,1.44409,2.50244,36.9556,24.07,18,415.19,460.366,25.881,30.1201,29.9977,29.5652,29.5924,21.2092,32.9707,100,30.2581,419.656,20.9828,97.1454,99.6808,NA,4
56,1677880817,2183.90000009537,"20230303 16:00:17","16:00:17",5,"pas_smi20_t2_ch4","gibson",1677880814.5,0.0102356504598099,10.2356504598099,-1.80161963092663,419.244111946214,414.043783441934,36.9123728463271,37.375986774008,0.835675648858706,3.83863478698814,0.746220146368278,0.473624345430942,0,25.5520203031009,27.2281555555556,3.62740236880979,65.9211166373166,2.4462044065687,3.71080547683556,1.18119796224109,-451.392185277619,80.3511959717782,4.53652586870516,-366.504463437135,-1.80161963092663,10.2356504598099,-0.583239119608226,430.387096911116,430.94136969697,-0.0612565381767881,67.4202576420555,10.5871505450728,23.0435286090705,27.4034878787879,0.016161975453984,111.27397353539,4,1,1,0,46920,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880814.5,419.244111111111,420.329222222222,27.4389222222222,23.1000777777778,418.661333333333,27.1082111111111,500.166666666667,89.0509666666667,0.0999258777777778,27.6164222222222,27.2281555555556,999.9,0,0,10023.5533333333,0,0.222567,-1.08515133333333,431.072222222222,430.268666666667,4.33884111111111,420.329222222222,23.1000777777778,2.44346333333333,2.05708555555556,20.6547222222222,17.8882555555556,0,0,0,0,0.0333333333333332,0,-16.4777777777778,-3.51111111111111,37.125,41.875,39.625,40.937,38.312,0,0,0,1677880819.6,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-0.133118475,-5.31972400300188,0.544977352410932,0,1.46201765,15.8936980435272,1.604025314168,0,0,2,"0/2",2.83717,2.71028,0.0892485,0.0894196,0.110217,0.0952553,25807.4,22212,25368.1,23767,38572.9,35590.5,45921.7,42398.9,1.7355,1.8314,-0.0758506,0,28.4872,999.9,53.083,31.038,26.9532,54.0882,43.734,1,0.205478,-6.66667,20.0887,5.23885,11.996,4.95735,3.30395,9999,9999,9999,999.9,1.86844,1.86413,1.87172,1.86249,1.86196,1.86839,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3271,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.6,40684.5,1.05591,2.39868,1.44775,2.30835,1.44409,2.32788,36.9556,24.07,18,414.979,459.508,28.0043,30.1254,29.9985,29.5652,29.5977,21.187,39.5147,99.6227,30.4511,419.656,20.0326,97.1454,99.6809,NA,4
57,1677880822,2188.90000009537,"20230303 16:00:22","16:00:22",5,"pas_smi20_t2_ch4","gibson",1677880819.2,0.0126717025478328,12.6717025478328,-3.0913132442687,419.064401439747,415.167488230107,37.0128163751069,37.3602321462045,1.01323541850593,3.8308766481004,0.884617155874806,0.563075392905849,0,25.1750722357486,27.28354,3.63919846048708,64.3729690419978,2.40544019722255,3.73672402099895,1.23375826326453,-558.822082359425,93.3495949750615,5.28567544393642,-460.186811940427,-3.0913132442687,12.6717025478328,-0.952827326349952,429.340236121833,430.368193939394,-0.125775133609578,67.4202576420555,8.27327233415213,21.4426010189192,26.5046539393939,-0.195952039426766,111.27397353539,4,1,1,0,46828,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880819.2,419.0644,420.0315,26.98148,21.60769,418.4818,26.67032,500.1864,89.05154,0.09998902,27.73553,27.28354,999.9,0,0,9995.577,0,0.222567,-0.9669376,430.685,429.308,5.373779,420.0315,21.60769,2.402743,1.924198,20.3815,16.83135,0,0,0,0,-1.16,0,-17.68,-3.37,37.125,41.875,39.625,40.937,38.2996,0,0,0,1677880824.4,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-0.539063575,-5.06912313996248,0.538718429617434,0,3.071624525,19.8391394859287,1.93280559890703,0,0,2,"0/2",2.83756,2.71003,0.0892091,0.0893535,0.107538,0.0912073,25808.5,22213.7,25368.1,23767.3,38689.9,35750.1,45921.4,42399.2,1.73507,1.83123,-0.0643246,0,28.3975,999.9,53.083,31.038,26.9503,54.1882,42.9487,1,0.205264,-6.66667,20.0934,5.23736,11.9941,4.95675,3.304,9999,9999,9999,999.9,1.86843,1.86411,1.87169,1.86249,1.86198,1.86835,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.2857,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.7,40684.6,1.05591,2.37793,1.44775,2.30835,1.44409,2.4585,36.9556,24.0787,18,414.746,459.385,29.7797,30.1306,29.9994,29.5663,29.5962,21.1782,41.6141,99.2468,30.6086,419.656,20.0783,97.145,99.6817,NA,4
58,1677880827,2193.90000009537,"20230303 16:00:27","16:00:27",5,"pas_smi20_t2_ch4","gibson",1677880824.5,0.0121632047198679,12.1632047198679,-3.0161406933591,418.875890298057,414.643074685418,36.9665548459737,37.3439218395409,0.85814167629233,3.82756515073172,0.763860568252667,0.485017633417424,0,25.4412735988717,27.4087777777778,3.6659958324761,60.7970224192177,2.29383787745547,3.77294444066457,1.37215795502063,-536.397328146173,101.525032663874,5.76190871890307,-429.110386763395,-3.0161406933591,12.1632047198679,-1.00070467219646,428.642037825755,429.702103030303,-0.12818682953906,67.4202576420555,6.13268094784604,20.5169177278317,25.2048581818182,-0.263090867532714,111.27397353539,4,1,1,0,46737,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880824.5,418.875888888889,419.781888888889,25.7293111111111,20.5644666666667,418.293444444445,25.4710777777778,500.180666666667,89.0527,0.100012544444444,27.9007777777778,27.4087777777778,999.9,0,0,9983.54111111111,0,0.222567,-0.905792333333333,429.938111111111,428.595666666667,5.16485777777778,419.781888888889,20.5644666666667,2.29126555555556,1.83132111111111,19.6139,16.0564,0,0,0,0,1.05555555555556,0,-18.1666666666667,-3.14444444444444,37.125,41.875,39.625,40.937,38.2844444444444,0,0,0,1677880829.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-0.7827533,-2.57519991669794,0.351487393297739,0,4.0480803,14.4844528930582,1.52259856269783,0,0,2,"0/2",2.83754,2.71018,0.0891866,0.0893163,0.103888,0.0894893,25808.2,22214.4,25367.4,23767.2,38848.4,35817.4,45920,42398.8,1.73503,1.83148,-0.0517368,0,28.3242,999.9,53.083,31.038,26.9507,54.2582,43.2292,1,0.205279,-6.66667,20.0979,5.23855,11.993,4.95715,3.30398,9999,9999,9999,999.9,1.86844,1.86405,1.87169,1.86249,1.86199,1.86836,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.582,0.2312,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.7,40684.7,1.05591,2.39746,1.44775,2.30835,1.44409,2.28271,36.9556,24.07,18,414.753,459.53,31.2962,30.1338,29.9998,29.5716,29.5946,21.1772,40.1003,99.2468,30.6857,419.656,20.7967,97.1421,99.681,NA,4
59,1677880832,2198.90000009537,"20230303 16:00:32","16:00:32",5,"pas_smi20_t2_ch4","gibson",1677880829.2,0.00992850003672955,9.92850003672955,-2.35112772955245,418.813001089784,413.85020158934,36.8957432521102,37.3381887927354,0.61852766093182,3.83112608817322,0.567929236322412,0.359156276508787,0,26.0631387569682,27.56022,3.69863012095895,57.5198767197111,2.1915597223744,3.81009113258999,1.50707039858454,-437.846851619773,105.048110391922,5.96581392459854,-326.832927303253,-2.35112772955245,9.92850003672955,-0.367454179495073,428.34597633569,429.091618181818,-0.121456318556405,67.4202576420555,4.86222199872412,20.3413036158767,24.1060163636363,-0.214465811335208,111.27397353539,5,1,1,0,47049,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880829.2,418.813,419.6006,24.58217,20.36124,418.2305,24.37135,500.1758,89.05252,0.09989097,28.06882,27.56022,999.9,0,0,9996.364,0,0.222567,-0.78768,429.368,428.3218,4.220918,419.6006,20.36124,2.189104,1.813221,18.8815,15.9012,0,0,0,0,1.8,0,-17.72,-2.57,37.125,41.875,39.625,40.937,38.2562,0,0,0,1677880834.6,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-0.92776675,0.556222131332083,0.133325142897495,0,4.72538075,2.16004424015007,0.698439762858571,0,0,2,"0/2",2.83725,2.71015,0.0891549,0.0892744,0.100862,0.0898825,25807.7,22215.2,25366.1,23766.9,38979.4,35801.5,45918.5,42398.3,1.7343,1.83237,-0.0372306,0,28.2692,999.9,53.058,31.048,26.9539,53.4581,43.3053,1,0.204667,-5.91627,20.1281,5.23691,11.9929,4.95695,3.304,9999,9999,9999,999.9,1.86844,1.86407,1.87168,1.8625,1.86199,1.86841,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.188,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.8,40684.8,1.05591,2.37671,1.44775,2.30835,1.44409,2.43408,36.9794,24.14,18,414.401,460.107,32.5847,30.1366,29.9997,29.5798,29.5955,21.186,36.1459,99.2468,31.1504,419.656,21.7201,97.1384,99.6798,NA,4
60,1677880837,2203.90000009537,"20230303 16:00:37","16:00:37",5,"pas_smi20_t2_ch4","gibson",1677880834.5,0.00680793088962776,6.80793088962776,-1.35362626000709,418.717556186626,412.246452804145,36.7530021300458,37.3299203176549,0.381925908050246,3.82890077185592,0.361953180810319,0.227928133009694,0,26.8915256266501,27.7215,3.7336628268963,54.7884594258813,2.11176875450612,3.85440433375016,1.62189407239018,-300.229752232584,112.691284156569,6.41509796263304,-181.123370113382,-1.35362626000709,6.80793088962776,-0.638293096853442,428.249507686494,428.793290909091,-0.0542136090472854,67.4202576420555,4.10772297387535,20.8092278078468,23.4799042424242,-0.116675666403509,111.27397353539,5,1,1,0,46815,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677880834.5,418.717555555556,419.37,23.6870222222222,20.7901222222222,418.135222222222,23.5124666666667,500.181,89.0529,0.100085744444444,28.2674222222222,27.7215,999.9,0,0,9988.32,0,0.231068222222222,-0.652116444444444,428.876333333333,428.273666666667,2.89688888888889,419.37,20.7901222222222,2.10939777777778,1.85142,18.2900333333333,16.2273555555556,0,0,0,0,4.35555555555556,0,-17.9555555555556,-3.27777777777778,37.125,41.875,39.625,40.8956666666667,38.25,0,0,0,1677880839.4,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-0.859919975,1.37455167354597,0.141218988357177,0,4.560357,-8.35556352720451,0.897788548691172,0,0,2,"0/2",2.83772,2.71027,0.0891449,0.0892574,0.0991811,0.0919164,25807.8,22215.4,25366.1,23766.6,39053,35721.6,45918.5,42398.6,1.73347,1.83328,-0.0274666,0,28.2315,999.9,53.058,31.038,26.9383,54.3381,42.8566,1,0.193506,0.0541176,20.2386,5.23451,11.992,4.9567,3.304,9999,9999,9999,999.9,1.86844,1.86417,1.87179,1.86256,1.86202,1.86844,1.85852,1.86496,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.582,0.1648,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40684.9,40684.9,1.05591,2.3999,1.44775,2.30713,1.44409,2.25098,36.9556,24.1751,18,414.001,460.709,32.752,30.1371,29.9925,29.5893,29.5997,21.2021,31.1026,99.6317,30.9472,419.656,22.7459,97.1384,99.6797,NA,4
61,1677881039.1,2406,"20230303 16:03:59","16:03:59",5,"pas_smi20_t2_ch4","gibson",1677881036.1,0.00313178594039972,3.13178594039972,-1.80283146300286,419.887909941689,426.605511154301,38.0331788788504,37.4342842985513,0.115314002526813,3.8276977477929,0.113418254242893,0.0710541382974797,0,32.261348821285,32.3017363636364,4.85724301955381,49.7238344375922,2.49702108237968,5.0217790132691,2.36022193717413,-138.111759971628,121.988090850009,7.2700933829957,-8.85357573862287,-1.80283146300286,3.13178594039972,-2.08865873196823,431.18272006308,432.019466666666,0.0208260894597802,67.4202576420555,3.2654090584269,26.6825377865265,28.0226460606061,0.00549126448000689,111.27397353539,3,1,1,0,46269,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881036.1,419.887909090909,419.675363636364,28.0082545454545,26.6819727272727,419.304909090909,27.6530818181818,500.351636363636,89.0529636363636,0.100077954545455,32.8928818181818,32.3017363636364,999.9,0,0,9983.98818181818,0,0.229775454545455,0.212607545454545,431.987090909091,431.18,1.32629727272727,419.675363636364,26.6819727272727,2.49421818181818,2.37610818181818,20.9888272727273,20.2018636363636,0,0,0,0,5.68181818181818,0,-19.7181818181818,-2.69090909090909,36.812,41.75,39.3520909090909,40.687,38.062,0,0,0,1677881041.6,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.194981355,-0.0454216232645406,0.0505989409741447,1,1.2862335,0.31739864915572,0.0305692972236851,0,1,2,"1/2",2.83816,2.70992,0.0893595,0.0893459,0.112014,0.108063,25797.8,22211.1,25361,23763,38483.9,35082.3,45909.6,42393.9,1.73645,1.83913,0.203691,0,29.0955,999.9,53.009,31.078,26.9751,54.0691,43.6458,1,0.199451,-6.66667,20.1253,5.23586,11.992,4.957,3.304,9999,9999,9999,999.9,1.86842,1.86411,1.87174,1.86249,1.86199,1.86844,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3559,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40688.3,40688.2,1.05957,2.3938,1.44775,2.30591,1.44409,2.3938,37.0032,24.0963,18,416.169,464.978,42.3875,30.0055,29.9997,29.6641,29.6687,21.2523,0,100,127.212,419.656,28.2387,97.1194,99.6672,NA,4
62,1677881044.1,2411,"20230303 16:04:04","16:04:04",5,"pas_smi20_t2_ch4","gibson",1677881041.6,0.0032012361152728,3.2012361152728,-1.76230372102147,419.87477860972,425.629330021182,37.945725088784,37.4326950636733,0.115335556444369,3.83737119861059,0.1134438018257,0.0710697581268375,0,32.4574720784335,32.4963777777778,4.91089238162871,49.1973016035062,2.49969654154965,5.08096269526193,2.41119584007906,-141.174512683531,125.167212757239,7.4554886233443,-8.55181130294746,-1.76230372102147,3.2012361152728,-1.76683167826109,431.204632019243,431.99656969697,-0.000200206036241477,67.4202576420555,3.3276138552209,26.6825590837962,28.0497672727273,0.00541340826335885,111.27397353539,3,1,1,0,46092,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881041.6,419.874777777778,419.692555555556,28.0385777777778,26.6827666666667,419.291666666667,27.6820777777778,500.292555555556,89.0522,0.0998447777777778,33.1014,32.4963777777778,999.9,0,0,10018.8666666667,0,0.224731,0.182091444444444,431.986888888889,431.197888888889,1.35581111111111,419.692555555556,26.6827666666667,2.49689777777778,2.37615777777778,21.0062666666667,20.2022,0,0,0,0,3.87777777777778,0,-19.2777777777778,-2.9,36.812,41.75,39.34,40.687,38.062,0,0,0,1677881046.4,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.185729931707317,0.134549941463415,0.0464808906243249,0,1.30862780487805,0.31228724738676,0.0308212084497573,0,0,2,"0/2",2.83875,2.71031,0.0893565,0.0893477,0.112094,0.108064,25798,22211,25361.2,23763,38480.9,35082.1,45910.2,42393.6,1.73605,1.8394,0.208378,0,29.1923,999.9,53.009,31.068,26.9594,54.0191,42.6843,1,0.199177,-6.66667,20.1255,5.23586,11.992,4.957,3.304,9999,9999,9999,999.9,1.86843,1.86412,1.87176,1.86249,1.86198,1.86844,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3571,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40688.4,40688.3,1.05957,2.40356,1.44775,2.30591,1.44409,2.25586,37.027,24.0875,18,415.944,465.136,42.5632,30.0004,29.9997,29.6641,29.6666,21.2519,0,100,129.033,419.656,28.2387,97.1203,99.6667,NA,4
63,1677881049.1,2416,"20230303 16:04:09","16:04:09",5,"pas_smi20_t2_ch4","gibson",1677881046.3,0.00326099283071285,3.26099283071285,-1.91376600660521,419.86250090678,427.344874315884,38.0991239083418,37.4320470606359,0.115474808697743,3.83427626517745,0.113577020212128,0.0711535483638613,0,32.6151942312577,32.65409,4.95474038576674,48.7756073361769,2.50204900087654,5.12971367764142,2.45269138489021,-143.809783834437,127.643520355073,7.62137009011445,-8.5448933892493,-1.91376600660521,3.26099283071285,-2.02325069995812,431.086593105496,431.992018181818,7.31734197503044e-05,67.4202576420555,3.33429361247392,26.6836177274714,28.0756284848485,0.00258103765981961,111.27397353539,3,1,1,0,45974,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881046.3,419.8625,419.6252,28.06463,26.68358,419.2793,27.70702,500.3044,89.05313,0.09997841,33.27158,32.65409,999.9,0,0,10007.626,0,0.222567,0.2373322,431.9859,431.1293,1.381046,419.6252,26.68358,2.499242,2.376256,21.02158,20.20287,0,0,0,0,0.66,0,-16.82,-2.98,36.812,41.75,39.3183,40.687,38.062,0,0,0,1677881051.8,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.206132029268293,0.188555962369338,0.0491996724324325,0,1.33523219512195,0.313606620209058,0.0309505915867804,0,0,2,"0/2",2.83843,2.7104,0.0893578,0.089362,0.112162,0.10807,25798.4,22210.9,25361.5,23763.2,38477.6,35082.2,45909.8,42394,1.73585,1.83955,0.212766,0,29.2921,999.9,53.009,31.078,26.9706,54.4791,42.7724,1,0.198694,-6.66667,20.1258,5.23586,11.992,4.957,3.304,9999,9999,9999,999.9,1.86843,1.86409,1.87172,1.86249,1.86197,1.86843,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3582,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40688.4,40688.4,1.05835,2.36328,1.44775,2.30591,1.44409,2.48047,37.0032,24.105,18,415.823,465.232,42.7349,29.9971,29.9998,29.6629,29.6666,21.2493,0,100,130.733,419.656,28.2387,97.1203,99.6677,NA,4
