obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
196,1679597539,5386.9,20230323 13:52:18,13:52:18,5,pas_smi31_t4_ch5,gibson,1679597531,0.002501228,2.501227609,11.06375761,412.756404,283.5124258,25.48637876,37.10477951,0.150279171,4.163183095,0.147329296,0.092341022,321.5205184,20.40506917,19.99966667,2.346564657,37.23804005,0.847517581,2.275945727,1.499047075,-110.3041375,-110.5419159,-5.324991066,95.34947388,-13.31137156,2.489517726,11.06375761,401.2260923,407.6053152,-1.965965403,67.19209482,2.501227609,8.68306571,9.431237483,3.94E-06,124.8143314,3,1,1,0,48797,2000.029259,1681.224499,0.840599952,0.160757907,1.51,0.5,0: Broadleaf,2,TRUE,1679597531,412.7564074,409.0468889,9.42785037,8.683142593,412.2067407,9.536202963,500.0257778,89.79517407,0.09992907,19.50715556,19.99966667,999.9,0,0,10028.33704,0,10.31677037,3.709650893,416.684963,412.6298148,0.744708,409.0468889,8.683142593,0.84657537,0.779704185,4.513213704,3.343077037,2000.029259,0.980003333,0.019996463,0,2.571144444,0,2732.484444,16705.67037,42.72433333,44.937,43.937,43,41.75688889,1960.032963,39.99740741,0,1679597562,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,0.486878393,54.2624328,5.959176023,0,0.744265707,0.006003031,0.001358761,1,1,2,2-Jan,2.86507,2.71037,0.087706,0.0852819,0.0517082,0.048269,25580.8,22446.2,25090.8,23897.2,40626.7,37635.1,45354.9,42610.4,1.7857,1.82553,0.00793487,0,19.88,999.9,53.614,30.162,25.6747,55.7352,44.976,1,-0.0182342,5.53572,20.1465,5.23541,11.992,4.95685,3.30395,9999,999.9,9999,9999,1.86844,1.86412,1.87179,1.86249,1.86194,1.86845,1.85852,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.546,-0.1083,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.5,1061.4,0.941162,2.38281,1.44897,2.31445,1.44409,2.3291,35.0364,24.2801,18,424.427,434.211,14.2439,26.8997,30,26.8501,26.8236,18.8947,75.2656,0,14.2369,366.296,8.62809,95.9951,100.196,NA,5
197,1679597544,5391.9,20230323 13:52:23,13:52:23,5,pas_smi31_t4_ch5,gibson,1679597536,0.002502707,2.502706625,10.17657631,406.580854,286.9812957,25.79836215,36.54983887,0.150288616,4.159598384,0.147335886,0.092345388,321.5208232,20.40503307,20.00624286,2.34752043,37.24520951,0.847654493,2.275875216,1.499865938,-110.3693621,-112.0332295,-5.401649434,93.71658209,-34.31757129,2.494563958,10.17657631,384.5854985,394.6939091,-2.663467105,67.19209482,2.502706625,8.683261401,9.431906853,-1.07E-06,124.8143314,3,1,1,0,48518,2000.031786,1681.226571,0.840599926,0.160757857,1.51,0.5,0: Broadleaf,2,TRUE,1679597536,406.5808571,396.5239643,9.429318929,8.683117143,406.0334643,9.537649286,500.0354286,89.79561071,0.100011539,19.50665714,20.00624286,999.9,0,0,10016.69714,0,10.30400357,10.05695979,410.4511786,399.99725,0.74620175,396.5239643,8.683117143,0.846711321,0.779705679,4.515506786,3.343102857,2000.031786,0.980004179,0.019995654,0,2.578221429,0,2733.523929,16705.69286,42.72075,44.937,43.937,43,41.76107143,1960.0375,39.99571429,0,1679597567,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,6.421497417,81.03275804,8.098359047,0,0.745405415,0.020031052,0.002147124,1,1,2,2-Jan,2.86494,2.71009,0.0855064,0.0824374,0.0517104,0.0482691,25642.7,22515.6,25090.9,23896.9,40626.5,37634.6,45354.8,42610,1.78587,1.8255,0.00849366,0,19.8817,999.9,53.589,30.142,25.6361,56.3452,45.1162,1,-0.0176524,5.57241,20.1452,5.23541,11.992,4.957,3.30398,9999,999.9,9999,9999,1.86844,1.86409,1.8718,1.8625,1.86197,1.86845,1.85853,1.86505,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.541,-0.1083,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.6,1061.5,0.910645,2.37671,1.44775,2.31445,1.44409,2.38159,35.0364,24.2889,18,424.538,434.21,14.248,26.902,30.0005,26.8519,26.8253,18.28,75.2656,0,14.2422,346.227,8.62809,95.9952,100.194,NA,5
198,1679597549,5396.9,20230323 13:52:28,13:52:28,5,pas_smi31_t4_ch5,gibson,1679597541,0.002505173,2.505172681,9.023541027,395.5056268,288.5710977,25.94104755,35.55390804,0.150377388,4.153642817,0.147417056,0.09239678,321.5162735,20.40814705,20.01188889,2.348341288,37.24815299,0.847846313,2.276210348,1.500494975,-110.4781152,-112.6067025,-5.437307223,92.99414857,-53.66200518,2.501407017,9.023541027,367.8684136,379.9432727,-2.989244447,67.19209482,2.505172681,8.683420002,9.432737343,5.31E-06,124.8143314,3,1,1,0,48512,2000.004815,1681.203788,0.84059987,0.16075775,1.51,0.5,0: Broadleaf,2,TRUE,1679597541,395.5056296,379.5997407,9.431536667,8.683295926,394.9621111,9.539835556,500.0396667,89.79477778,0.100044522,19.50902593,20.01188889,999.9,0,0,9997.541852,0,10.29643704,15.90580667,399.2712593,382.9248519,0.748241185,379.5997407,8.683295926,0.846902778,0.77971463,4.518735926,3.343264444,2000.004815,0.980005926,0.019993904,0,2.636859259,0,2735.177037,16705.48519,42.722,44.937,43.937,43,41.75918519,1960.014815,39.99148148,0,1679597572,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,11.8590016,68.90951116,6.859331113,0,0.7469854,0.022826071,0.002350445,1,1,2,2-Jan,2.86486,2.70999,0.0829944,0.0795635,0.051714,0.0482731,25713,22585.6,25090.8,23896.2,40625.5,37634,45354,42609.5,1.78557,1.8252,0.00793487,0,19.8822,999.9,53.614,30.162,25.6744,56.6552,45.2885,1,-0.0172815,5.61562,20.1437,5.23556,11.992,4.95685,3.30393,9999,999.9,9999,9999,1.86844,1.86412,1.8718,1.86249,1.86196,1.86844,1.85852,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.536,-0.1083,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.7,1061.6,0.875244,2.3877,1.44775,2.31445,1.44409,2.36206,35.0364,24.2801,18,424.386,434.044,14.2505,26.9043,30.0005,26.8541,26.827,17.5718,75.2656,0,14.2226,332.828,8.62809,95.9939,100.193,NA,5
199,1679597554,5401.9,20230323 13:52:33,13:52:33,5,pas_smi31_t4_ch5,gibson,1679597546,0.002506652,2.506652035,8.734927582,382.6874616,279.1800926,25.09675475,34.40149789,0.150392501,4.147757504,0.147427469,0.092403696,321.5136632,20.4091844,20.01780714,2.349201993,37.25204068,0.847940591,2.276225881,1.501261402,-110.5433548,-113.7460033,-5.500282399,91.72402281,-62.80102752,2.504579192,8.734927582,351.2095954,364.2140606,-3.15897337,67.19209482,2.506652035,8.68388007,9.433687063,5.54E-07,124.8143314,3,1,1,0,48618,1999.988214,1681.189864,0.840599885,0.160757779,1.51,0.5,0: Broadleaf,2,TRUE,1679597546,382.6874643,364.0123929,9.432619286,8.683426429,382.1486786,9.540902143,500.0369643,89.79443929,0.100060389,19.50913571,20.01780714,999.9,0,0,9978.569643,0,10.30485714,18.67504286,386.3315357,367.201,0.7491925,364.0123929,8.683426429,0.846996786,0.7797235,4.520322143,3.343423929,1999.988214,0.980005321,0.019994482,0,2.625557143,0,2737.029643,16705.33929,42.7275,44.937,43.937,43,41.76771429,1959.996786,39.99214286,0,1679597577,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,15.90086,42.99855659,4.474501065,0,0.748118317,0.016305324,0.001912977,1,1,2,2-Jan,2.86487,2.71006,0.0802678,0.076607,0.0517159,0.0482681,25788.9,22658,25090.3,23896.2,40625.1,37634.3,45353.7,42609.7,1.78552,1.82528,0.00834465,0,19.883,999.9,53.614,30.162,25.6757,56.6652,45.1002,1,-0.0164558,5.71825,20.1402,5.23481,11.992,4.95685,3.3039,9999,999.9,9999,9999,1.86844,1.86414,1.8718,1.86249,1.86193,1.86844,1.85853,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.531,-0.1083,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.7,1061.6,0.844727,2.38159,1.44775,2.31445,1.44409,2.38281,35.0594,24.2889,18,424.37,434.104,14.2361,26.9066,30.0007,26.8558,26.8288,16.9443,75.5395,0,14.2058,319.431,8.62809,95.9929,100.193,NA,5
200,1679597559,5406.9,20230323 13:52:38,13:52:38,5,pas_smi31_t4_ch5,gibson,1679597551,0.002508859,2.508859313,8.538003024,366.8559973,265.9366009,23.90610553,32.97815404,0.150498575,4.147905723,0.147529507,0.092467822,321.5120236,20.41085781,20.0199037,2.349506967,37.24859116,0.84797419,2.276526879,1.501532777,-110.6406957,-113.7432055,-5.500069596,91.62805284,-68.36083397,2.53249679,8.538003024,334.4298941,347.9962061,-3.260150935,67.19209482,2.508859313,8.678676088,9.429147972,2.20E-06,124.8143314,3,1,1,0,48687,1999.977778,1681.181111,0.840599895,0.160757798,1.51,0.5,0: Broadleaf,2,TRUE,1679597551,366.856,346.4926667,9.433045185,8.675485185,366.323,9.541321111,500.0260741,89.7940037,0.099999059,19.51126296,20.0199037,999.9,0,0,9979.096667,0,10.30934815,20.36332963,370.3495556,349.5251481,0.757559778,346.4926667,8.675485185,0.847030926,0.779006667,4.520899259,3.330387778,1999.977778,0.980005148,0.01999463,0,2.637059259,0,2739.212222,16705.25556,42.74066667,44.937,43.937,43,41.75918519,1959.985926,39.99259259,0,1679597582,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,18.83619512,22.3676007,2.333268499,0,0.752056439,0.051684502,0.00827006,1,1,2,2-Jan,2.86481,2.71013,0.0774118,0.0735949,0.051689,0.0480055,25868.6,22731.7,25090,23895.9,40626,37644.1,45353.4,42609.1,1.7856,1.82512,0.00886619,0,19.8839,999.9,53.614,30.162,25.6744,56.6152,45.012,1,-0.0160137,5.7765,20.1382,5.23406,11.992,4.956,3.304,9999,999.9,9999,9999,1.86844,1.86412,1.8718,1.86249,1.86192,1.86845,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.524,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.8,1061.7,0.811768,2.39868,1.44897,2.31445,1.44409,2.34497,35.0594,24.2801,18,424.416,434.031,14.2155,26.9083,30.0005,26.8564,26.8309,16.2763,75.5395,0,14.1828,299.277,8.62809,95.9921,100.192,NA,5
201,1679597564,5411.9,20230323 13:52:43,13:52:43,5,pas_smi31_t4_ch5,gibson,1679597556,0.00264243,2.642429758,7.890539385,352.0084976,262.6340688,23.60923097,31.64345723,0.158622742,4.15287279,0.155332105,0.09737253,321.5131097,20.38524009,20.01978929,2.349490322,37.22448519,0.847452006,2.276598325,1.502038316,-116.5311523,-113.740754,-5.493383786,85.74781963,-70.37741676,2.588022523,7.890539385,318.094363,331.7789091,-3.244219522,67.19209482,2.642429758,8.615901752,9.406531678,-1.80E-05,124.8143314,3,1,1,0,48701,1999.985,1681.187143,0.840599876,0.160757761,1.51,0.5,0: Broadleaf,2,TRUE,1679597556,352.0085,331.0307857,9.427235,8.6530625,351.481,9.535596429,500.0272143,89.79405,0.099965196,19.51176786,20.01978929,999.9,0,0,9995.135,0,10.3166,20.977725,355.35875,333.9206071,0.774172821,331.0307857,8.6530625,0.846509679,0.776993536,4.512098214,3.293716786,1999.985,0.980005321,0.019994482,0,2.653175,0,2741.263571,16705.32143,42.7455,44.937,43.937,43,41.76771429,1959.993571,39.99142857,0,1679597587,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,20.31622927,10.71487317,1.14553343,0,0.765394366,0.194174739,0.022662089,0,0,2,0/2,2.86485,2.71051,0.0745095,0.0706986,0.0515954,0.0479513,25949.7,22802.3,25089.8,23895.5,40629.8,37646,45353.3,42608.9,1.78563,1.82495,0.00715256,0,19.8857,999.9,53.614,30.162,25.6783,56.5352,45.2845,1,-0.0155488,5.82184,20.1367,5.23481,11.992,4.95685,3.304,9999,999.9,9999,9999,1.86844,1.8641,1.8718,1.86249,1.86192,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.518,-0.1087,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1061.9,1061.8,0.778809,2.39868,1.44775,2.31445,1.44409,2.30347,35.0594,24.2801,18,424.446,433.94,14.189,26.91,30.0006,26.8586,26.8327,15.639,75.5395,0,14.1621,285.716,8.64549,95.9916,100.191,NA,5
202,1679597569,5416.9,20230323 13:52:48,13:52:48,5,pas_smi31_t4_ch5,gibson,1679597561,0.002554215,2.554215436,6.874642392,335.1595534,254.0818772,22.8403722,30.12874839,0.15315014,4.156683159,0.15008303,0.094072345,321.5114172,20.40036408,20.01615926,2.34896231,37.17448424,0.846278553,2.276503819,1.502683756,-112.6409007,-113.1813064,-5.461232678,90.22797737,-71.1183144,2.631607298,6.874642392,302.1137787,315.8502,-3.192266154,67.19209482,2.554215436,8.609336162,9.387225594,-0.001497931,124.8143314,3,1,1,0,48825,1999.975185,1681.178833,0.840599846,0.160757703,1.51,0.5,0: Broadleaf,2,TRUE,1679597561,335.1595556,313.9493333,9.414209259,8.626988148,334.6381481,9.52276037,500.0269259,89.79377778,0.099970081,19.5111,20.01615926,999.9,0,0,10007.47815,0,10.30794444,21.21027778,338.3450741,316.6815926,0.787221889,313.9493333,8.626988148,0.845337444,0.774649815,4.492287407,3.251014074,1999.975185,0.980006407,0.019993407,0,2.614433333,0,2743.448148,16705.24815,42.75,44.937,43.937,43,41.75918519,1959.986296,39.98925926,0,1679597592,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,20.94320976,3.750907317,0.495742852,0,0.775342951,0.187429129,0.02262951,0,0,2,0/2,2.86467,2.71029,0.0715891,0.0677805,0.0515166,0.04794,26031.2,22874,25089.4,23895.7,40632.5,37646.1,45352.6,42608.6,1.78575,1.82515,0.00763685,0,19.8864,999.9,53.638,30.162,25.6879,56.5452,45.3165,1,-0.0153633,5.83896,20.136,5.23466,11.992,4.95685,3.30393,9999,999.9,9999,9999,1.86844,1.86411,1.87178,1.8625,1.86196,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.513,-0.109,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1062,1061.9,0.743408,2.39014,1.44775,2.31445,1.44409,2.38525,35.0594,24.2801,18,424.532,434.068,14.165,26.9117,30.0004,26.8609,26.8338,14.9385,75.5395,0,14.1566,265.41,8.66511,95.99,100.191,NA,5
203,1679597574,5421.9,20230323 13:52:53,13:52:53,5,pas_smi31_t4_ch5,gibson,1679597566,0.002562161,2.56216061,6.594610202,320.201248,242.6412792,21.81180097,28.78391473,0.153564105,4.157553988,0.150481204,0.094322584,321.5109848,20.39663679,20.01116071,2.348235407,37.11678119,0.844856903,2.276212743,1.503378503,-112.9912829,-112.5457261,-5.42923082,90.54474491,-71.20715837,2.634454791,6.594610202,286.5219515,300.1201394,-3.147229703,67.19209482,2.56216061,8.607823942,9.376951678,-0.000289393,124.8143314,3,1,1,0,48706,1999.972857,1681.176846,0.840599831,0.160757674,1.51,0.5,0: Broadleaf,2,TRUE,1679597566,320.20125,298.9529643,9.398451786,8.610380357,319.6851429,9.507232857,500.0358214,89.79320714,0.099992568,19.50904286,20.01116071,999.9,0,0,10010.35643,0,10.304,21.24829286,323.2394643,301.5495,0.788072393,298.9529643,8.610380357,0.843917179,0.773153607,4.468268929,3.223728214,1999.972857,0.980007,0.019992825,0,2.646603571,0,2745.386429,16705.23571,42.74775,44.937,43.937,43,41.76107143,1959.985357,39.98821429,0,1679597597,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,21.15295854,-0.117648084,0.26163197,0,0.782023585,0.050791526,0.017424437,1,1,2,2-Jan,2.86485,2.7102,0.0686307,0.0644083,0.0514728,0.0479348,26114.1,22957.1,25089.3,23896.1,40634.2,37646.7,45352.4,42609.1,1.78545,1.82498,0.00692904,0,19.8873,999.9,53.589,30.142,25.6321,56.4352,44.972,1,-0.0154878,5.78837,20.1379,5.23451,11.992,4.95665,3.30393,9999,999.9,9999,9999,1.86844,1.86412,1.8718,1.86249,1.86193,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.508,-0.1091,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1062.1,1062,0.710449,2.39746,1.44775,2.31445,1.44409,2.38403,35.0594,24.2801,18,424.376,433.978,14.1504,26.9134,30.0002,26.8626,26.8356,14.2685,75.5395,0,14.1498,252.018,8.68427,95.9898,100.192,NA,5
204,1679597579,5426.9,20230323 13:52:58,13:52:58,5,pas_smi31_t4_ch5,gibson,1679597571,0.002553117,2.553117058,5.716204297,303.4010723,235.2484429,21.1472207,27.27367441,0.152969075,4.156458179,0.149908973,0.093962947,321.5132803,20.39265344,20.00472222,2.347299393,37.0703755,0.843490318,2.275375707,1.503809075,-112.5924623,-112.3991895,-5.423248018,91.0983805,-72.54516209,2.593153549,5.716204297,268.6834814,283.4660545,-3.332027088,67.19209482,2.553117058,8.606665896,9.372031538,-0.000173698,124.8143314,3,1,1,0,48631,1999.985926,1681.187932,0.840599882,0.160757771,1.51,0.5,0: Broadleaf,2,TRUE,1679597571,303.4010741,281.7314444,9.383255926,8.607522222,302.8908148,9.492256296,500.0324444,89.79312222,0.100015622,19.50312593,20.00472222,999.9,0,0,10006.82407,0,10.2984,21.66970741,306.2750741,284.1775185,0.775734333,281.7314444,8.607522222,0.842551889,0.772896259,4.445154074,3.219021111,1999.985926,0.980005778,0.019994033,0,2.60892963,0,2747.659259,16705.32222,42.74766667,44.937,43.937,43,41.7522963,1959.995556,39.99185185,0,1679597602,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,21.54490732,4.331071777,0.6439472,0,0.783300415,-0.139007916,0.013986023,0,0,2,0/2,2.86487,2.7103,0.0654611,0.061184,0.0514519,0.047932,26202.9,23036.1,25089.3,23896,40635.2,37646.5,45352.7,42608.8,1.78535,1.82498,0.00670552,0,19.8881,999.9,53.638,30.162,25.6869,56.6852,45.1282,1,-0.0151499,5.76359,20.1385,5.23496,11.992,4.95695,3.30395,9999,999.9,9999,9999,1.86844,1.86408,1.87179,1.86249,1.86193,1.86844,1.85852,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.502,-0.1092,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1062.2,1062.1,0.675049,2.40967,1.44897,2.31445,1.44409,2.30469,35.0364,24.2714,18,424.328,433.994,14.1438,26.9156,30.0002,26.8637,26.8378,13.5444,75.2485,0,14.1475,231.873,8.70239,95.9901,100.191,NA,5
205,1679597584,5431.9,20230323 13:53:03,13:53:03,5,pas_smi31_t4_ch5,gibson,1679597576,0.002547984,2.547983566,5.434020706,288.2658912,223.3482712,20.0773342,25.91294128,0.152610438,4.157189984,0.149565039,0.093746705,321.5164346,20.38821463,20.0028,2.347020008,37.0515534,0.842785967,2.274630587,1.504234041,-112.3660753,-113.1690183,-5.459229863,90.52211116,-74.02260353,2.553699526,5.434020706,252.3594597,267.0403576,-3.29418509,67.19209482,2.547983566,8.606670224,9.369558601,-7.21E-05,124.8143314,3,1,1,0,48765,2000.004286,1681.203471,0.840599934,0.160757873,1.51,0.5,0: Broadleaf,2,TRUE,1679597576,288.2658929,266.1350357,9.375487143,8.6115575,287.7608571,9.484600357,500.0373571,89.79251071,0.099988082,19.49785714,20.0028,999.9,0,0,10009.2575,0,10.3036,22.13079643,290.9941429,268.4466786,0.763929857,266.1350357,8.6115575,0.841848607,0.773253357,4.433232857,3.225543571,2000.004286,0.980004,0.019995782,0,2.590585714,0,2749.986429,16705.46429,42.74775,44.9415,43.937,43,41.75221429,1960.009643,39.99571429,0,1679597607,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,21.76310976,6.366418118,0.739927728,0,0.774000756,-0.131391429,0.01352568,0,0,2,0/2,2.86475,2.71021,0.0622331,0.0576791,0.0514471,0.0481349,26293.1,23121.8,25089.1,23895.6,40635.1,37637.8,45352.4,42608.2,1.78548,1.8251,0.00674278,0,19.889,999.9,53.589,30.142,25.6363,56.4552,45.3566,1,-0.0155818,5.70995,20.1403,5.23466,11.992,4.95695,3.30395,9999,999.9,9999,9999,1.86844,1.86405,1.87179,1.86249,1.86192,1.86844,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.496,-0.1092,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1062.2,1062.1,0.640869,2.40479,1.44775,2.31445,1.44409,2.32422,35.0594,24.2889,18,424.411,434.082,14.1419,26.9174,30,26.8654,26.8394,12.8716,75.2485,0,14.1921,218.403,8.71765,95.9895,100.19,NA,5
206,1679597589,5436.9,20230323 13:53:08,13:53:08,5,pas_smi31_t4_ch5,gibson,1679597581,0.002426939,2.426939332,4.480075382,271.0169986,214.2415908,19.25850822,24.3621375,0.145218523,4.157968203,0.142458627,0.089280239,321.5182455,20.40472523,20.0017963,2.346874136,37.05915116,0.842641239,2.273773717,1.504232897,-107.0280246,-114.3238347,-5.513706061,94.65268018,-75.96380118,2.483752626,4.480075382,235.067613,250.2979455,-3.346275495,67.19209482,2.426939332,8.662376094,9.386759091,0.000177726,124.8143314,3,1,1,0,48747,2000.015556,1681.212944,0.840599934,0.160757872,1.51,0.5,0: Broadleaf,2,TRUE,1679597581,271.017,248.2803333,9.373976296,8.630950741,270.518037,9.483111111,500.0244815,89.79160741,0.099940459,19.4917963,20.0017963,999.9,0,0,10011.8737,0,10.30757778,22.73664074,273.5814444,250.4414444,0.743024704,248.2803333,8.630950741,0.841704407,0.774986926,4.430785926,3.257161481,2000.015556,0.980003926,0.019995863,0,2.564792593,0,2752.782963,16705.55185,42.75,44.94633333,43.937,43,41.7522963,1960.020741,39.99592593,0,1679597612,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.32863171,6.659510801,0.772501961,0,0.752208195,-0.230266641,0.024805657,0,0,2,0/2,2.86463,2.71031,0.0588923,0.0543422,0.0515195,0.0481989,26387.1,23203.8,25089.4,23895.8,40631.9,37635.4,45352.4,42608.4,1.78535,1.82475,0.00625849,0,19.889,999.9,53.614,30.142,25.647,56.3152,45.2324,1,-0.0159045,5.54602,20.146,5.23451,11.992,4.9569,3.304,9999,999.9,9999,9999,1.86844,1.86406,1.87179,1.86249,1.86194,1.86844,1.85852,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.491,-0.1089,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1062.3,1062.2,0.610352,2.39624,1.44775,2.31445,1.44409,2.39624,35.0594,24.2889,18,424.357,433.882,14.1711,26.9191,29.9998,26.8677,26.8406,12.1329,75.2485,0,14.1802,198.192,8.71432,95.9898,100.191,NA,5
