obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccCO2_soda,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
586,1678130001,8651,20230306 13:13:21,13:13:21,5,ely_can24_t4_ch4,gibson,1678129994,0.003551491,3.551490896,2.523454373,369.0838508,294.4765665,26.52569058,33.24612258,0.080146482,3.980807865,0.079260727,0.04961672,321.5159368,35.67987263,34.89809259,5.616573996,30.97866827,1.745347177,5.634029073,3.87122682,-156.6207485,12.01914043,0.704616624,177.6189453,-55.72384081,3.595914081,2.523454373,339.7073003,354.2163576,-3.276210901,67.32895329,3.551490896,18.03174834,19.36199152,-4.62E-05,110.5099479,6,1,1,0,46429,2000.002963,1681.202211,0.84059986,0.16075773,1.91,0.5,0: Broadleaf,2,TRUE,1678129994,369.0838519,348.3124074,19.37607778,18.02957778,368.8155556,19.37042963,500.1943704,89.97738519,0.100038974,34.9540963,34.89809259,999.9,0,0,10009.63111,0,12.742,20.77138519,376.3766296,354.7077407,1.346512222,348.3124074,18.02957778,1.743408889,1.622253333,15.28842963,14.17182963,2000.002963,0.980003556,0.019996693,0,2.547455556,0,3533.425926,16705.43704,46.18240741,47.875,47.062,46.15255556,46.118,1960.012222,39.99074074,0,1678130005,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.81013415,17.74064321,1.869582668,0,1.35037,-0.073686272,0.007766819,1,1,2,2-Jan,2.8469,2.71042,0.0777769,0.0737997,0.0879399,0.0829908,26279.5,22630.5,25506.7,23802.3,39737.1,36109.9,46143,42440.4,1.7567,1.8413,0.230052,0,31.237,999.9,43.981,31.481,22.6624,54.6076,43.9343,1,0.110348,-2.94076,20.2035,5.23286,11.992,4.956,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86263,1.86203,1.86848,1.8586,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.26,0.0051,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44837.6,44837.6,0.825195,2.36206,1.44775,2.30103,1.44409,2.45605,37.027,24.2976,18,420.815,458.284,36.7649,29.0066,30.0005,28.6618,28.6548,16.57,32.9369,64.1901,36.7698,298.864,18.11,97.6359,99.7964,NA,4
587,1678130006,8656,20230306 13:13:26,13:13:26,5,ely_can24_t4_ch4,gibson,1678129998,0.003486863,3.486862514,2.839935015,354.4697845,273.3840923,24.62589734,31.92993584,0.078364037,3.980323352,0.077516916,0.04852342,321.5187164,35.7305636,34.94192143,5.630230439,30.89316287,1.744203193,5.64591978,3.886027246,-153.7706369,10.78070728,0.632343169,179.16113,-57.59733863,3.605910231,2.839935015,323.228149,337.7131636,-3.297584792,67.32895329,3.486862514,17.97349906,19.32954545,-0.006487557,110.5099479,7,1,1,0,46112,2000.02,1681.216554,0.840599871,0.160757751,1.91,0.5,0: Broadleaf,2,TRUE,1678129998,354.4697857,332.9645714,19.36325,18.01301071,354.2070357,19.35806071,500.2023214,89.97798571,0.100032861,34.99216071,34.94192143,999.9,0,0,10007.9025,0,12.74502857,21.50523214,361.4692143,339.0725714,1.350243214,332.9645714,18.01301071,1.742265714,1.620773929,15.27821429,14.15773571,2000.02,0.9800035,0.01999675,0,2.500803571,0,3535.19,16705.58214,46.187,47.875,47.062,46.1715,46.12275,1960.028214,39.99178571,0,1678130010,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.86545366,11.26631498,1.182514693,0,1.351583902,0.01839554,0.010124024,1,1,2,2-Jan,2.8468,2.71016,0.0748548,0.070697,0.0878323,0.0829821,26361.9,22705.8,25505.9,23801.8,39741.1,36109.8,46142.3,42439.9,1.75643,1.84155,0.230853,0,31.2802,999.9,43.932,31.501,22.6627,54.9776,43.8902,1,0.110699,-2.86149,20.2054,5.23346,11.992,4.95655,3.30398,9999,999.9,9999,9999,1.86845,1.86417,1.8718,1.86264,1.86203,1.86849,1.8586,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.253,0.0039,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44837.7,44837.7,0.792236,2.38037,1.44775,2.30103,1.44409,2.32422,37.0032,24.2976,18,420.701,458.49,36.8012,29.0165,30.0005,28.6679,28.6609,15.904,32.6542,64.1901,36.7917,285.403,18.1477,97.6338,99.7951,NA,4
588,1678130011,8661,20230306 13:13:31,13:13:31,5,ely_can24_t4_ch4,gibson,1678130004,0.00345077,3.4507705,2.000025825,337.6113695,273.7240472,24.65662371,30.41149136,0.077210755,3.978916995,0.076387956,0.047815667,321.5196498,35.78186659,34.98884444,5.644882964,30.78808914,1.742516902,5.659711111,3.902366062,-152.178979,10.16307216,0.596590738,180.1003336,-59.72899423,3.560272566,2.000025825,305.9835696,321.015503,-3.344610947,67.32895329,3.4507705,18.02419215,19.32216182,-0.000741415,110.5099479,7,1,1,0,45889,2000.025556,1681.221244,0.840599881,0.160757771,1.91,0.5,0: Broadleaf,2,TRUE,1678130004,337.6113704,315.2628148,19.34444815,18.01125556,337.3551481,19.33993333,500.196,89.9784037,0.09999443,35.03622222,34.98884444,999.9,0,0,10003.03296,0,12.75002963,22.34861111,344.2712963,321.0451481,1.333197037,315.2628148,18.01125556,1.740582222,1.620623333,15.26315556,14.1562963,2000.025556,0.980003444,0.019996807,0,2.548751852,0,3537.022963,16705.64074,46.187,47.87959259,47.062,46.1847037,46.125,1960.032963,39.99259259,0,1678130015,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,21.76350244,9.228577003,1.024129468,0,1.337677561,-0.147027596,0.025155417,0,0,2,0/2,2.84686,2.71007,0.0718361,0.0676611,0.087815,0.083119,26447.7,22779.2,25505.7,23801.1,39741.2,36103.3,46141.6,42438.8,1.7561,1.84168,0.233158,0,31.322,999.9,43.932,31.501,22.6667,56.4576,43.8301,1,0.113148,2.48713,20.1099,5.23541,11.992,4.95675,3.30385,9999,999.9,9999,9999,1.86844,1.86416,1.87178,1.86259,1.86203,1.86846,1.85857,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.247,0.0038,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44837.8,44837.8,0.755615,2.38892,1.44775,2.30103,1.44409,2.32788,37.027,24.2101,18,420.56,458.618,36.7015,29.0258,30.0022,28.674,28.667,15.1741,32.3725,64.1901,34.481,265.32,18.1714,97.6326,99.7922,NA,4
589,1678130016,8666,20230306 13:13:36,13:13:36,5,ely_can24_t4_ch4,gibson,1678130008,0.003301556,3.30155603,2.049766767,322.3047492,256.2422026,23.08148348,29.03218778,0.073415579,3.965671429,0.072668799,0.045484462,321.5181101,35.84673443,35.053825,5.665228992,30.70468672,1.741019308,5.670207039,3.924209684,-145.5986209,3.392504667,0.19990714,179.511901,-60.19756161,3.487037768,2.049766767,289.6611784,304.4818182,-3.304591042,67.32895329,3.30155603,18.05891263,19.29930545,-0.000527089,110.5099479,7,1,1,0,46436,2000.016071,1681.213264,0.840599877,0.160757763,1.91,0.5,0: Broadleaf,2,TRUE,1678130008,322.30475,299.7486429,19.32816071,18.02243929,322.0544286,19.32422857,500.2224643,89.97672143,0.100101368,35.06969286,35.053825,999.9,0,0,9957.831786,0,12.7628,22.556125,328.65725,305.2494643,1.305720714,299.7486429,18.02243929,1.739083929,1.621599643,15.24974286,14.165575,2000.016071,0.980003607,0.019996639,0,2.558421429,0,3538.747143,16705.56429,46.1915,47.88828571,47.062,46.187,46.125,1960.023929,39.99214286,0,1678130020,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.28608537,3.899473171,0.480160003,0,1.320695122,-0.311765226,0.038172026,0,0,2,0/2,2.84628,2.70958,0.0687735,0.0643207,0.0877187,0.0832374,26533.3,22860.1,25504.2,23800.3,39743.2,36097.1,46139.1,42437.1,1.75467,1.84188,0.232339,0,31.3659,999.9,43.908,31.481,22.6276,56.0176,44.0345,1,0.130559,4.5977,20.1478,5.23496,11.992,4.95715,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86262,1.86203,1.86846,1.85857,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.24,0.0027,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44837.9,44837.8,0.721436,2.37793,1.44775,2.30103,1.44409,2.35596,37.027,24.2889,18,419.79,458.792,34.8515,29.0346,30.0097,28.6789,28.6731,14.4977,32.1005,64.1901,34.3666,251.861,18.2296,97.627,99.7886,NA,4
590,1678130021,8671,20230306 13:13:41,13:13:41,5,ely_can24_t4_ch4,gibson,1678130014,0.002853308,2.853307969,1.252506289,305.0584069,252.7630023,22.76723649,27.47766417,0.063142813,3.973387628,0.062590615,0.039168345,321.5183818,35.9434559,35.08734815,5.675750306,30.64309656,1.738584785,5.673658932,3.937165521,-125.8308814,-1.426501727,-0.083913162,194.1770855,-61.04056661,3.29649113,1.252506289,272.0832555,287.582297,-3.382529837,67.32895329,2.853307969,18.11028746,19.25721576,-0.010099989,110.5099479,7,1,1,0,46973,2000.018148,1681.214978,0.840599861,0.160757732,1.91,0.5,0: Broadleaf,2,TRUE,1678130014,305.0584074,282.1334815,19.30185556,18.06735556,304.8147407,19.29886667,500.1837037,89.9736,0.099853319,35.08068889,35.08734815,999.9,0,0,9984.610741,0,12.76078889,22.92487778,311.0627037,287.324037,1.234492222,282.1334815,18.06735556,1.736656296,1.625585185,15.228,14.20345926,2000.018148,0.980004,0.019996233,0,2.557596296,0,3540.254074,16705.58519,46.201,47.90485185,47.069,46.187,46.13877778,1960.027037,39.99111111,0,1678130025,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.73097561,3.845790941,0.453010048,0,1.271351463,-0.754169686,0.07631103,0,0,2,0/2,2.84631,2.71087,0.0655833,0.0611293,0.0875986,0.083442,26622.4,22936.7,25502.5,23799,39745.7,36087.3,46136,42435.1,1.75478,1.84195,0.22335,0,31.4071,999.9,43.884,31.481,22.6152,54.8576,44.8558,1,0.118237,1.55816,20.2151,5.23331,11.992,4.9562,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86263,1.86203,1.86847,1.85857,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.234,0.0014,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838,44837.9,0.684814,2.35718,1.44775,2.30103,1.44409,2.48413,37.027,24.2714,18,419.888,458.884,34.0387,29.0432,29.9963,28.685,28.6787,13.7549,31.5335,64.1901,34.2538,231.573,18.2795,97.6206,99.7836,NA,4
591,1678130026,8676,20230306 13:13:46,13:13:46,5,ely_can24_t4_ch4,gibson,1678130018,0.002971397,2.971396806,1.532129095,289.6067137,233.0450277,20.99058723,26.08515207,0.065818937,3.982917251,0.065220601,0.04081618,321.5177217,35.88748062,35.074225,5.671629556,30.66500991,1.736832998,5.663891852,3.934796558,-131.0385991,-5.296088938,-0.310727101,184.8723065,-61.33432595,3.126461348,1.532129095,255.7132378,270.8838727,-3.335848616,67.32895329,2.971396806,18.16195465,19.26670182,0.001035951,110.5099479,7,1,1,0,46382,2000.014286,1681.211711,0.840599851,0.160757713,1.91,0.5,0: Broadleaf,2,TRUE,1678130018,289.6067143,266.5316071,19.28294286,18.11210714,289.3691429,19.280625,500.1890714,89.97104286,0.099907975,35.04956071,35.074225,999.9,0,0,10017.57321,0,12.75649643,23.07503929,295.3012857,271.4473571,1.170826786,266.5316071,18.11210714,1.734905357,1.629565,15.21230714,14.2412,2000.014286,0.98000425,0.019995975,0,2.541239286,0,3541.288929,16705.54286,46.22075,47.91928571,47.0845,46.187,46.15378571,1960.023929,39.99035714,0,1678130030,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.91932683,2.392770732,0.361302903,0,1.219227317,-0.844307456,0.084302909,0,0,2,0/2,2.84679,2.71077,0.0623509,0.0576441,0.0876375,0.0836285,26715.2,23022.1,25503.3,23799.3,39745.6,36080.4,46137.9,42435.8,1.75535,1.84127,0.21797,0,31.4436,999.9,43.884,31.511,22.6536,55.3476,44.1346,1,0.111911,-0.331661,20.2263,5.23256,11.992,4.9559,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86263,1.86203,1.86847,1.85857,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.228,0.0018,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.1,44838,0.649414,2.37549,1.44775,2.30103,1.44409,2.4353,37.027,24.3064,18,420.246,458.508,33.8717,29.0514,29.9951,28.6899,28.6847,13.058,31.5335,64.1901,34.2348,218.088,18.3122,97.6243,99.7851,NA,4
592,1678130031,8680.5,20230306 13:13:50,13:13:50,5,ely_can24_t4_ch4,gibson,1678130023,0.00301603,3.016029806,1.21281572,274.9503209,227.5842553,20.49828902,24.76450375,0.06709873,3.995829301,0.066479007,0.041604582,321.518903,35.83011965,35.01974643,5.654550735,30.72759831,1.735932235,5.649423745,3.918618499,-133.0069144,-3.529092806,-0.206285352,184.7766104,-61.98663658,2.975062067,1.21281572,239.9470787,255.5555212,-3.401679237,67.32895329,3.016029806,18.21851211,19.30017152,0.006164714,110.5099479,7,1,1,0,46286,2000.021429,1681.217732,0.84059986,0.160757729,1.91,0.5,0: Broadleaf,2,TRUE,1678130023,274.9503214,251.5921071,19.27335714,18.15917857,274.7186429,19.27138571,500.1756786,89.96925714,0.099754839,35.00336429,35.01974643,999.9,0,0,10062.10714,0,12.74418214,23.35811786,280.3536786,256.2445,1.114175,251.5921071,18.15917857,1.734009286,1.633767857,15.20428214,14.28098571,2000.021429,0.980004143,0.019996086,0,2.538421429,0,3542.111786,16705.59643,46.23875,47.92592857,47.1025,46.187,46.16707143,1960.030357,39.99107143,0,1678130035,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.1397878,3.443554704,0.43047173,0,1.157817073,-0.802114286,0.080952583,0,0,2,0/2,2.84641,2.71043,0.0593349,0.0545885,0.0877447,0.0837208,26801.9,23097.1,25504,23799.7,39742.2,36077.4,46139.5,42436.7,1.7553,1.84145,0.214353,0,31.4718,999.9,43.884,31.501,22.6415,54.8876,44.383,1,0.110356,-1.12462,20.224,5.23346,11.992,4.9563,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86263,1.86203,1.86848,1.85859,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.222,0.0031,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.1,44838.1,0.620117,2.38525,1.44897,2.30103,1.44409,2.37183,37.027,24.3064,18,420.255,458.657,33.9592,29.0588,29.9973,28.6953,28.6896,12.4376,31.2575,64.1901,34.2007,197.951,18.3081,97.6275,99.787,NA,4
593,1678130036,8686,20230306 13:13:56,13:13:56,5,ely_can24_t4_ch4,gibson,1678130028,0.003042009,3.042009423,0.820400917,256.5402497,219.9011971,19.80578398,23.105744,0.068018805,3.990521855,0.067381219,0.042170048,321.518675,35.76865192,34.96383929,5.63707055,30.85094573,1.737358789,5.631460391,3.899711761,-134.1526156,-3.867087831,-0.226217763,183.2727539,-62.0701102,2.884015829,0.820400917,221.6966465,237.1604848,-3.338433927,67.32895329,3.042009423,18.24570414,19.33748364,0.006100943,110.5099479,7,1,1,0,46589,2000.02,1681.216532,0.84059986,0.16075773,1.91,0.5,0: Broadleaf,2,TRUE,1678130028,256.54025,233.1214643,19.28968214,18.20967143,256.316,19.28712857,500.2,89.96678214,0.099957996,34.94586429,34.96383929,999.9,0,0,10044.15179,0,12.742,23.41876071,261.58575,237.4446071,1.080012857,233.1214643,18.20967143,1.735431429,1.638265,15.217025,14.32348571,2000.02,0.98000425,0.019995975,0,2.5775,0,3543.321786,16705.6,46.24775,47.92814286,47.1205,46.187,46.17814286,1960.028929,39.99107143,0,1678130040,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.36146829,1.030011847,0.236940216,0,1.110234878,-0.457249756,0.052698052,0,0,2,0/2,2.84625,2.7106,0.0556121,0.0506397,0.0878582,0.0838027,26908.3,23194.4,25504.4,23800.7,39737.3,36075.2,46139.7,42437.9,1.755,1.84098,0.21185,0,31.5021,999.9,43.859,31.501,22.6297,53.9576,44.1386,1,0.110816,-1.46711,20.2214,5.23361,11.992,4.95615,3.304,9999,999.9,9999,9999,1.86845,1.86417,1.87178,1.86264,1.86203,1.8685,1.85858,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.214,0.0044,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.2,44838.2,0.578613,2.39136,1.44775,2.30103,1.44409,2.39868,37.027,24.3064,18,420.128,458.412,34.0825,29.0681,29.9995,28.7014,28.6964,11.63,31.2575,64.1901,34.2422,184.48,18.2978,97.6283,99.7903,NA,4
594,1678130041,8691,20230306 13:14:01,13:14:01,5,ely_can24_t4_ch4,gibson,1678130034,0.003058113,3.058112678,0.459834618,239.0562961,212.023188,19.09598489,21.53073661,0.068595325,3.985797232,0.067946179,0.042524173,321.516587,35.73181903,34.93502222,5.628078832,30.96140962,1.740236536,5.620663132,3.887842297,-134.8627691,-5.113402889,-0.299386996,181.241028,-62.53054273,2.883188939,0.459834618,204.3659899,220.2269818,-3.392481921,67.32895329,3.058112678,18.25840185,19.36210182,0.005335789,110.5099479,7,1,1,0,46324,2000.007037,1681.205633,0.840599859,0.160757728,1.91,0.5,0: Broadleaf,2,TRUE,1678130034,239.0562963,215.4426667,19.32188889,18.24223704,238.8391481,19.31818148,500.2063704,89.96568148,0.099867781,34.91122593,34.93502222,999.9,0,0,10028.0537,0,12.742,23.61362222,243.7659259,219.4455185,1.07965,215.4426667,18.24223704,1.738308519,1.641175556,15.2428037,14.35095185,2000.007037,0.980004333,0.019995889,0,2.614440741,0,3544.728519,16705.49259,46.25,47.93240741,47.125,46.19633333,46.18240741,1960.016296,39.99074074,0,1678130045,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.4875122,2.461969338,0.317790609,0,1.085236341,-0.055306829,0.017460529,1,1,2,2-Jan,2.84614,2.7104,0.052116,0.0471741,0.0879335,0.083815,27007.2,23278.5,25503.8,23800.1,39733.1,36074.1,46138.8,42437.3,1.7548,1.84088,0.209175,0,31.5229,999.9,43.859,31.501,22.6283,55.0176,44.8638,1,0.111596,-1.58608,20.2204,5.23361,11.992,4.95615,3.30395,9999,999.9,9999,9999,1.86846,1.86417,1.8718,1.86264,1.86204,1.8685,1.8586,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.206,0.0052,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.3,44838.3,0.546875,2.39746,1.44775,2.30103,1.44409,2.33887,37.027,24.3064,18,420.046,458.385,34.2004,29.0751,30.0003,28.706,28.7009,10.9282,31.2575,64.1901,34.2932,164.181,18.2999,97.6262,99.7886,NA,4
595,1678130046,8696,20230306 13:14:06,13:14:06,5,ely_can24_t4_ch4,gibson,1678130038,0.002999807,2.999806993,-0.112329663,223.5410358,210.6458618,18.97213183,20.1335548,0.06740454,3.981654924,0.06677698,0.041791509,321.511032,35.7228963,34.91945,5.62322506,31.040262,1.742636541,5.614116727,3.880588519,-132.2914884,-6.279541812,-0.367980684,182.5720211,-62.46730537,2.922513164,-0.112329663,188.120481,203.7275636,-3.291524422,67.32895329,2.999806993,18.25965509,19.37549636,0.000952869,110.5099479,7,1,1,0,46199,1999.9725,1681.1766,0.840599858,0.160757726,1.91,0.5,0: Broadleaf,2,TRUE,1678130038,223.5410357,199.9383214,19.34833571,18.25401071,223.3303214,19.34368214,500.2168214,89.96655,0.09993255,34.89019643,34.91945,999.9,0,0,10013.7425,0,12.742,23.6028,227.9512143,203.6556786,1.094326786,199.9383214,18.25401071,1.740704643,1.64225,15.26424643,14.361075,1999.9725,0.980004357,0.019995864,0,2.604982143,0,3546.096429,16705.21786,46.25,47.937,47.125,46.20725,46.196,1959.9825,39.99,0,1678130050,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.58185854,-0.009710801,0.211236556,1,1.085239024,0.153058955,0.016445768,0,1,2,2-Jan,2.84622,2.71016,0.048614,0.0434301,0.0879736,0.0838176,27106.3,23370,25503.2,23800.2,39730.4,36073.7,46137.9,42437.1,1.75458,1.84107,0.207096,0,31.5435,999.9,43.859,31.481,22.6024,54.9676,44.0064,1,0.112231,-1.62862,20.22,5.23361,11.992,4.9566,3.304,9999,999.9,9999,9999,1.86847,1.86417,1.8718,1.86263,1.86203,1.8685,1.85863,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.2,0.0056,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.4,44838.3,0.506592,2.40112,1.44775,2.30103,1.44409,2.30591,37.027,24.2976,18,419.959,458.563,34.2934,29.0838,30.0005,28.7118,28.7074,10.1754,31.2575,64.1901,34.3595,150.588,18.2956,97.6242,99.7883,NA,4
596,1678130051,8701,20230306 13:14:11,13:14:11,5,ely_can24_t4_ch4,gibson,1678130044,0.002984186,2.984185967,-0.15176637,206.253926,195.5002198,17.60864073,18.57722353,0.067144459,3.97589814,0.066520815,0.041631059,321.5108103,35.70875214,34.90863333,5.619855709,31.10379079,1.744430383,5.608417297,3.875425326,-131.6026011,-7.880090398,-0.462375673,181.5657431,-62.64653901,2.959241711,-0.15176637,171.1696954,186.9985091,-3.334985719,67.32895329,2.984185967,18.2608645,19.37696364,0.000160377,110.5099479,7,1,1,0,46234,1999.971111,1681.175433,0.840599859,0.160757727,1.91,0.5,0: Broadleaf,2,TRUE,1678130044,206.2539259,182.5672593,19.36756667,18.25955185,206.0503333,19.36221111,500.2354815,89.96966296,0.100009341,34.87187037,34.90863333,999.9,0,0,9993.653333,0,12.742,23.68668889,210.3272593,185.9627778,1.108007407,182.5672593,18.25955185,1.742494074,1.642805556,15.28024815,14.3663037,1999.971111,0.980004444,0.019995774,0,2.574966667,0,3547.824815,16705.19259,46.26607407,47.937,47.125,46.22433333,46.19633333,1959.981111,39.99,0,1678130055,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.63559268,0.713253659,0.229930542,0,1.099333171,0.156852962,0.015986736,0,0,2,0/2,2.84619,2.70994,0.045006,0.0397345,0.0879788,0.0838276,27208.6,23460.1,25502.8,23800.1,39729.3,36073.1,46136.9,42436.9,1.75447,1.8412,0.206977,0,31.5598,999.9,43.835,31.501,22.6144,55.3676,43.8141,1,0.112884,-1.67328,20.2196,5.23376,11.992,4.95625,3.304,9999,999.9,9999,9999,1.86846,1.86417,1.8718,1.86263,1.86203,1.86849,1.8586,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.194,0.0057,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44838.5,44838.4,0.471191,2.41211,1.44775,2.30103,1.44409,2.27539,37.027,24.2976,18,419.933,458.68,34.3692,29.0908,30.0006,28.7163,28.7122,9.47261,31.2575,64.1901,34.4285,130.472,18.2974,97.6223,99.7879,NA,4
