obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccCO2_soda,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
83,1678830849,3247,20230314 16:54:09,16:54:09,5,ely_can13_t3_ch3,gibson,1678830846,0.001413801,1.413801281,-0.431152611,419.8404002,413.9587991,37.49961991,38.03242125,0.043273797,4.000920994,0.043015447,0.026907737,0,34.76361183,34.08701,5.368996801,44.54675207,2.521286957,5.659867083,2.847709844,-62.34863647,204.8502177,11.90655588,154.4081371,-0.431152611,1.413801281,-0.486692009,431.6890375,431.8747455,0.001111316,67.47940346,1.425082575,27.30781531,27.83637818,3.30E-05,125.3083015,6,1,1,0,46619,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830846,419.8404,419.9024,27.83252,27.30785,419.1907,27.4005,500.3531,90.48804,0.09976726,35.03672,34.08701,999.9,0,0,10021.82,0,0.222567,-0.06204835,431.86,431.6909,0.5246876,419.9024,27.30785,2.518511,2.471033,21.14664,20.83696,0,0,0,0,-0.02,0,-10.79,-2.59,37.75,42.5,40.25,41.437,39.062,0,0,0,1678830863,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.070805249,-0.019120171,0.039907115,1,0.514205,0.063282523,0.006374534,1,2,2,2-Feb,2.84002,2.7105,0.09077,0.0908258,0.113031,0.111538,25565.2,22181.5,25170.4,23769,38136.8,34954.8,45548.8,42404.8,1.74778,1.85855,0.240635,0,30.2559,999.9,54.511,31.098,27.3291,54.2115,43.0849,1,0.180854,-6.66667,20.1271,5.23616,11.992,4.9573,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87172,1.86263,1.86203,1.86845,1.85854,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4322,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.4,99.2,1.05957,2.40234,1.44775,2.30103,1.44409,2.23022,36.8604,24.2889,18,421.229,475.852,44.1142,29.795,29.9998,29.4642,29.4658,21.2581,0,100,154.174,419.9,28.7767,96.3679,99.6926,NA,3
84,1678830854,3252,20230314 16:54:14,16:54:14,5,ely_can13_t3_ch3,gibson,1678830852,0.001433013,1.433013159,-0.4668919,419.860778,414.9753878,37.59116691,38.03371729,0.04321444,3.990820204,0.042956147,0.02687067,0,34.92035392,34.22793333,5.411318679,44.15841011,2.521683505,5.71053962,2.889635173,-63.19588033,208.6722094,12.17732033,157.6536494,-0.4668919,1.433013159,-0.443844415,431.690564,431.8668788,-0.0004495,67.47940346,1.43459054,27.30538148,27.83768182,5.82E-06,125.3083015,7,1,1,0,46914,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830852,419.8607778,419.9122222,27.8373,27.30553333,419.2114444,27.40503333,500.3816667,90.48637778,0.100119667,35.19781111,34.22793333,999.9,0,0,9987.494444,0,0.222567,-0.051374644,431.8834444,431.6998889,0.531749444,419.9122222,27.30553333,2.518896667,2.470781111,21.14911111,20.8353,0,0,0,0,-1.944444444,0,-11.94444444,-2.955555556,37.75,42.5,40.25,41.437,39.062,0,0,0,1678830868,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.075739422,0.269332267,0.035218274,0,0.519923756,0.078776822,0.007819576,1,1,2,2-Jan,2.8403,2.71017,0.0907689,0.0908242,0.11304,0.111529,25565.2,22182,25170.3,23769.4,38136.4,34955.5,45548.7,42405.2,1.74785,1.85845,0.243895,0,30.3475,999.9,54.511,31.098,27.3319,53.6215,43.1771,1,0.180417,-6.66667,20.1272,5.23556,11.992,4.95715,3.30398,9999,9999,999.9,9999,1.86844,1.86417,1.87174,1.86262,1.86203,1.86846,1.85853,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4323,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.5,99.3,1.05957,2.37183,1.44775,2.30103,1.44409,2.45239,36.8604,24.2976,18,421.272,475.769,44.2387,29.7927,29.9998,29.4642,29.4636,21.2575,0,100,154.785,419.9,28.7767,96.3676,99.694,NA,3
85,1678831666,4063.5,20230314 17:07:45,17:07:45,5,poa_pra13_t3_ch3,gibson,1678831663,-0.000146904,-0.146904011,-0.301078533,420.0517001,352.9885349,31.96938658,38.04314832,-0.008529173,3.988553689,-0.008539319,-0.005336162,0,27.76991069,27.53338,3.692827953,58.46266109,2.185329794,3.737992341,1.507498159,6.478466902,44.71782731,2.435035848,53.63133006,-0.301078533,-0.146904011,-0.125321369,430.3175393,430.4210606,-0.01117024,67.4885138,0.020549458,24.18429641,24.14153212,0.005558088,125.4982694,9,2,1,0,47619,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831663,420.0517,419.9132,24.12922,24.18395,419.4021,23.85802,500.3039,90.46767,0.10010608,27.74134,27.53338,999.9,0,0,9981.82,0,0.222567,0.13849182,430.4377,430.32,-0.05473079,419.9132,24.18395,2.182912,2.187864,18.83747,18.87373,0,0,0,0,0.87,0,-15.33,-2.65,37.1996,42,39.75,40.937,38.187,0,0,0,1678831679,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.173445541,-0.004723731,0.047425539,1,-0.066612571,0.057026344,0.011724956,1,2,2,2-Feb,2.83999,2.71015,0.0907389,0.0907731,0.102535,0.102539,25558.6,22186.1,25163.4,23772.9,38582.4,35314.6,45536.8,42411.4,1.74247,1.85485,0.0239834,0,27.1407,999.9,54.151,31.109,27.1717,54.5416,43.117,1,0.165577,1.04535,20.2413,5.23481,11.992,4.956,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87177,1.86263,1.86203,1.86847,1.85855,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2718,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113,112.8,1.05713,2.40112,1.44775,2.30103,1.44409,2.23999,36.8604,24.3502,18,418.45,473.696,26.7427,29.7945,29.9995,29.4969,29.4956,21.2059,23.5797,100,26.7294,419.9,24.1803,96.342,99.7085,NA,3
86,1678831671,4068.5,20230314 17:07:50,17:07:50,5,poa_pra13_t3_ch3,gibson,1678831668,-9.09E-05,-0.090868025,-0.438225734,420.0812224,278.019951,25.17946777,38.04554875,-0.005289519,3.996026015,-0.005293412,-0.003308032,0,27.7542301,27.52762222,3.691584294,58.53284107,2.187346018,3.736955148,1.504238277,4.007279892,45.01847357,2.446694774,51.47244823,-0.438225734,-0.090868025,-0.790278567,430.2955864,430.497,0.022094335,67.4885138,-0.054856942,24.18561124,24.1567097,0.000932844,125.4982694,9,2,1,0,47663,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831668,420.0812222,419.8993333,24.15165556,24.18551111,419.4318889,23.87953333,500.2612222,90.46726667,0.099858744,27.73658889,27.52762222,999.9,0,0,10007.38889,0,0.222567,0.181996667,430.4781111,430.3064444,-0.033859244,419.8993333,24.18551111,2.184935556,2.187998889,18.85226667,18.87471111,0,0,0,0,3.588888889,0,-17.88888889,-2.855555556,37.187,42,39.75,40.937,38.14566667,0,0,0,1678831684,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.176570855,-0.126608594,0.048789841,0,-0.056908605,0.084306207,0.014173183,1,1,2,2-Jan,2.84032,2.71022,0.0907498,0.0907765,0.102579,0.102539,25558.6,22186.4,25163.7,23773.3,38580.9,35315,45537.3,42411.9,1.74238,1.855,0.0245608,0,27.1219,999.9,54.151,31.109,27.1724,53.8316,43.145,1,0.164992,1.02063,20.2415,5.23466,11.992,4.95605,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86264,1.86203,1.86847,1.85856,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.2724,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.1,112.9,1.05713,2.38159,1.44775,2.30103,1.44409,2.43652,36.8842,24.3589,18,418.373,473.768,26.7069,29.7855,29.9995,29.4938,29.4925,21.2054,23.5797,100,26.6992,419.9,24.1803,96.3431,99.7099,NA,3
87,1678831676,4073.5,20230314 17:07:55,17:07:55,5,poa_pra13_t3_ch3,gibson,1678831673,-6.25E-05,-0.062460768,-0.461740926,420.0823002,208.7187354,18.90315535,38.04584656,-0.003642405,3.994170764,-0.003644251,-0.002277491,0,27.74548156,27.5211,3.69017596,58.56854767,2.188266323,3.736248225,1.501909637,2.754519879,45.70458509,2.485016795,50.94412176,-0.461740926,-0.062460768,-0.457700336,430.3055622,430.4874727,-0.000582062,67.4885138,-0.041330756,24.18483642,24.16621273,0.000355583,125.4982694,9,2,1,0,47978,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831673,420.0823,419.896,24.16169,24.18496,419.4326,23.88912,500.2904,90.46767,0.09993197,27.73335,27.5211,999.9,0,0,10001.005,0,0.222567,0.1862092,430.4833,430.3028,-0.02327081,419.896,24.18496,2.185852,2.187956,18.85899,18.87439,0,0,0,0,3.19,0,-14.98,-2.79,37.187,42,39.75,40.937,38.1746,0,0,0,1678831689,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.176014705,-0.104626102,0.042022875,0,-0.049243833,0.199261507,0.019824986,0,0,2,0/2,2.84036,2.71029,0.090745,0.0907732,0.102606,0.102542,25559,22186.2,25163.9,23773,38579.8,35314.7,45537.3,42411.6,1.74233,1.85525,0.0256002,0,27.1035,999.9,54.151,31.098,27.1533,53.9316,42.5361,1,0.164329,0.989455,20.2418,5.23466,11.992,4.9558,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87178,1.86263,1.86203,1.86852,1.85858,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2727,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.2,113,1.05591,2.39136,1.44775,2.30103,1.44409,2.35718,36.8604,24.3502,18,418.323,473.904,26.6796,29.7765,29.9995,29.4906,29.4893,21.2063,23.5797,100,26.6766,419.9,24.1803,96.3434,99.709,NA,3
88,1678831681,4078.5,20230314 17:08:00,17:08:00,5,poa_pra13_t3_ch3,gibson,1678831678,-4.47E-05,-0.044707189,-0.295251888,420.0340001,230.416224,20.86785667,38.04076448,-0.002613218,3.993206655,-0.002614168,-0.00163377,0,27.7374409,27.50868889,3.68749734,58.60119881,2.188898722,3.735245637,1.498598618,1.971587028,47.3763387,2.57631551,51.92424124,-0.295251888,-0.044707189,-0.311323201,430.3234523,430.4486242,-0.000690944,67.4885138,-0.030424655,24.18575561,24.17256182,0.000204942,125.4982694,9,2,1,0,47571,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831678,420.034,419.9141111,24.16912222,24.18577778,419.3847778,23.89627778,500.295,90.46581111,0.100106089,27.72875556,27.50868889,999.9,0,0,9997.916667,0,0.222567,0.1201645,430.4376667,430.3217778,-0.016668944,419.9141111,24.18577778,2.186478889,2.187986667,18.8636,18.87463333,0,0,0,0,4.211111111,0,-16.07777778,-2.622222222,37.187,42,39.75,40.937,38.14566667,0,0,0,1678831694,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.154985793,-0.053156194,0.041317022,1,-0.03235049,0.151161852,0.015099134,0,1,2,2-Jan,2.84034,2.71008,0.0907421,0.0907679,0.102623,0.102541,25559.5,22186.8,25164.3,23773.4,38579.9,35315.5,45538.3,42412.6,1.74255,1.85548,0.0255369,0,27.0851,999.9,54.151,31.098,27.1544,53.8516,43.5417,1,0.163844,0.950474,20.2423,5.23511,11.992,4.956,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.8718,1.86263,1.86203,1.86849,1.85854,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2731,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.3,113.1,1.05713,2.39258,1.44897,2.30103,1.44409,2.35352,36.8604,24.3502,18,418.433,474.02,26.6587,29.7676,29.9995,29.4881,29.4856,21.2055,23.5797,100,26.659,419.9,24.1803,96.3453,99.711,NA,3
89,1678831686,4083.5,20230314 17:08:05,17:08:05,5,poa_pra13_t3_ch3,gibson,1678831683,-3.37E-05,-0.033660549,-0.503446605,420.0796002,5.275275234,0.477751821,38.04423183,-0.001969065,3.986670604,-0.001969606,-0.001230955,0,27.72878948,27.50549,3.686807217,58.63356573,2.189274286,3.733824232,1.497532932,1.484430207,46.58594433,2.537364363,50.6077389,-0.503446605,-0.033660549,-0.791359554,430.2706397,430.5107333,0.014248942,67.4885138,-0.02900095,24.1864543,24.17512364,5.80E-05,125.4982694,9,2,1,0,47876,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831683,420.0796,419.882,24.17369,24.18623,419.4298,23.90065,500.2989,90.46437,0.09997022,27.72224,27.50549,999.9,0,0,9975.755,0,0.222567,0.1975677,430.4859,430.289,-0.01252385,419.882,24.18623,2.186859,2.187992,18.86638,18.87466,0,0,0,0,1.13,0,-15.61,-2.57,37.1808,42,39.75,40.937,38.1684,0,0,0,1678831699,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.166014088,0.065920821,0.040875766,1,-0.023486805,0.09785651,0.009786225,1,2,2,2-Feb,2.84063,2.71012,0.0907544,0.0907723,0.102633,0.102541,25559.5,22186.9,25164.6,23773.6,38579.6,35315.7,45538.4,42412.8,1.74253,1.8557,0.0266656,0,27.0671,999.9,54.151,31.109,27.1713,53.9816,42.488,1,0.163374,0.897189,20.2424,5.23466,11.992,4.9559,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86264,1.86203,1.86853,1.85857,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2731,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.3,113.2,1.05591,2.36694,1.44775,2.30225,1.44409,2.50977,36.8842,24.3589,18,418.398,474.139,26.6462,29.7592,29.9996,29.485,29.4823,21.2062,23.5797,100,26.6554,419.9,24.1803,96.3458,99.7117,NA,3
90,1678831691,4088.5,20230314 17:08:10,17:08:10,5,poa_pra13_t3_ch3,gibson,1678831688,-2.66E-05,-0.026632921,-0.256561959,420.0240001,149.0083313,13.49513773,38.04003228,-0.001559115,3.997475852,-0.001559453,-0.000974628,0,27.72123548,27.50188889,3.686030455,58.660153,2.189477259,3.73247792,1.496553196,1.174511797,46.15786371,2.507130584,49.83950609,-0.256561959,-0.026632921,0.105438417,430.3095581,430.3856788,-0.024057473,67.4885138,-0.026060891,24.18539802,24.17574788,-6.50E-06,125.4982694,9,2,1,0,47880,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831688,420.024,419.9217778,24.1754,24.18532222,419.3742222,23.90226667,500.2821111,90.46637778,0.0999524,27.71606667,27.50188889,999.9,0,0,10012.44222,0,0.222567,0.102050844,430.4296667,430.3296667,-0.009937288,419.9217778,24.18532222,2.18706,2.18796,18.86784444,18.87442222,0,0,0,0,1.155555556,0,-19.08888889,-3.111111111,37.187,42,39.729,40.937,38.125,0,0,0,1678831704,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.162664813,-0.090619185,0.043660903,1,-0.016543201,0.05884615,0.005887525,1,2,2,2-Feb,2.84039,2.71035,0.0907396,0.0907839,0.10264,0.102545,25559.9,22187.3,25164.6,23774.3,38579.2,35316.5,45538.4,42413.9,1.74277,1.8555,0.0274964,0,27.0488,999.9,54.151,31.109,27.1725,53.9616,43.5537,1,0.163148,0.852944,20.2427,5.23466,11.992,4.956,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86263,1.86203,1.86852,1.85859,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2732,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.4,113.2,1.05713,2.40234,1.44775,2.30103,1.44409,2.30713,36.8604,24.3502,18,418.522,473.978,26.6435,29.7502,29.9997,29.4824,29.4785,21.204,23.5797,100,26.6513,419.9,24.1803,96.3458,99.7143,NA,3
91,1678831696,4093.5,20230314 17:08:15,17:08:15,5,poa_pra13_t3_ch3,gibson,1678831693,-1.94E-05,-0.019353284,-0.243326293,420.0409001,70.443686,6.37983719,38.04162883,-0.001135199,3.998429564,-0.001135378,-0.000709595,0,27.71623517,27.48996,3.683458403,58.67970693,2.189748227,3.731695916,1.493710176,0.853479804,47.96715322,2.604581662,51.42521469,-0.243326293,-0.019353284,-0.63971689,430.3571752,430.4945697,0.023138328,67.4885138,-0.016235735,24.1857627,24.17945515,2.85E-05,125.4982694,9,2,1,0,47631,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831693,420.0409,419.9449,24.17835,24.18556,419.3914,23.90512,500.2916,90.46646,0.10002726,27.71248,27.48996,999.9,0,0,10015.693,0,0.222567,0.09600835,430.4484,430.3531,-0.007165336,419.9449,24.18556,2.187334,2.18798,18.86984,18.87458,0,0,0,0,0.37,0,-19.54,-3.26,37.156,41.9937,39.687,40.937,38.125,0,0,0,1678831709,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.136336508,-0.265881567,0.057984511,0,-0.012213516,0.0400987,0.004012214,1,1,2,2-Jan,2.84097,2.71032,0.0907562,0.09078,0.102649,0.102543,25560.2,22187.5,25165.3,23774.3,38579.6,35316.6,45539.4,42413.9,1.7431,1.85545,0.0276826,0,27.0316,999.9,54.151,31.109,27.1729,54.0016,42.7284,1,0.162162,-0.048799,20.243,5.23496,11.992,4.9559,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86264,1.86203,1.86852,1.85858,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.2734,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.5,113.3,1.05591,2.3645,1.44775,2.30103,1.44409,2.49023,36.8604,24.3589,18,418.685,473.92,26.677,29.7413,29.9993,29.4793,29.4754,21.2042,23.5797,100,26.9392,419.9,24.1803,96.3481,99.7145,NA,3
92,1678831701,4098.5,20230314 17:08:20,17:08:20,5,poa_pra13_t3_ch3,gibson,1678831698,7.81E-06,0.007813757,-0.505585139,420.0983335,2148.541445,194.5839065,38.04645009,0.00045875,3.996213196,0.000458721,0.000286703,0,27.70769419,27.48914444,3.683282614,58.71464214,2.190633506,3.730983322,1.492649108,-0.344586706,47.412009,2.575813053,49.64323535,-0.505585139,0.007813757,-0.490124955,430.3144078,430.5056061,0.000116435,67.4885138,0.034054734,24.18559221,24.19637758,0.000209639,125.4982694,9,2,1,0,47763,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831698,420.0983333,419.9065556,24.18836667,24.18545556,419.4487778,23.9147,500.2654444,90.46566667,0.099915378,27.70921111,27.48914444,999.9,0,0,10008.20556,0,0.222567,0.191887778,430.5118889,430.3138889,0.002938372,419.9065556,24.18545556,2.188216667,2.187952222,18.87632222,18.87436667,0,0,0,0,0.477777778,0,-17.13333333,-2.777777778,37.15255556,42,39.687,40.937,38.125,0,0,0,1678831714,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.14660952,-0.073497886,0.05952858,1,-0.007959224,0.047117149,0.0049825,1,2,2,2-Feb,2.84055,2.71026,0.0907584,0.0907779,0.102701,0.102547,25560.7,22188.1,25165.8,23774.9,38577.5,35317.1,45539.6,42414.7,1.74305,1.85562,0.0289753,0,27.0155,999.9,54.151,31.109,27.1725,54.1616,43.0288,1,0.160193,0.0730147,20.245,5.23466,11.992,4.9559,3.304,9999,9999,999.9,9999,1.86845,1.86418,1.8718,1.86264,1.86203,1.86854,1.85858,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2741,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.6,113.4,1.05713,2.40234,1.44775,2.30103,1.44409,2.27783,36.8604,24.3502,18,418.631,474.002,26.9287,29.7316,29.9987,29.4755,29.4716,21.2018,23.5797,100,26.9493,419.9,24.1803,96.349,99.7166,NA,3
93,1678831706,4103.5,20230314 17:08:25,17:08:25,5,poa_pra13_t3_ch3,gibson,1678831703,5.51E-05,0.055109015,-0.433338772,420.0764002,620.035722,56.15520917,38.04535332,0.003239339,3.995161298,0.003237881,0.002023807,0,27.70636878,27.49114,3.683712759,58.73092568,2.192247327,3.732696704,1.491465433,-2.430307574,48.66241561,2.644571636,48.87667967,-0.433338772,0.055109015,-0.291430624,430.3515599,430.4704182,-0.000991984,67.4885138,0.077085129,24.18496917,24.21229939,0.000152819,125.4982694,9,2,1,0,47842,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831703,420.0764,419.9198,24.20562,24.18509,419.427,23.93124,500.2941,90.46771,0.09998985,27.71707,27.49114,999.9,0,0,10004.385,0,0.222567,0.1567321,430.4969,430.3272,0.02052516,419.9198,24.18509,2.189828,2.187969,18.88809,18.87449,0,0,0,0,0.61,0,-15.18,-2.84,37.125,41.9685,39.687,40.937,38.1124,0,0,0,1678831719,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.14030002,0.169237574,0.055313994,0,-0.000393488,0.10658053,0.011252179,0,0,2,0/2,2.84089,2.71029,0.0907508,0.0907778,0.102749,0.102547,25561.3,22188.5,25166.2,23775.3,38576,35317.6,45540.2,42415.4,1.74295,1.85575,0.0302829,0,26.9999,999.9,54.151,31.109,27.1721,53.9616,43.1691,1,0.160292,0.353589,20.2449,5.23481,11.992,4.95605,3.304,9999,9999,999.9,9999,1.86845,1.86417,1.8718,1.86264,1.86204,1.86851,1.85858,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.2747,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.7,113.5,1.05713,2.37427,1.44775,2.30103,1.44409,2.44751,36.8604,24.3589,18,418.553,474.053,26.9835,29.7233,29.9998,29.4724,29.4679,21.2022,23.5797,100,26.956,419.9,24.1757,96.3504,99.7181,NA,3
94,1678831711,4108.5,20230314 17:08:30,17:08:30,5,poa_pra13_t3_ch3,gibson,1678831708,8.51E-05,0.085066961,-0.428067992,420.081778,543.989951,49.26830373,38.04613778,0.005001041,3.986451255,0.004997558,0.003123786,0,27.70826952,27.49643333,3.684853959,58.7312609,2.193252867,3.734387502,1.491601092,-3.751452962,49.08478274,2.673527633,48.00685741,-0.428067992,0.085066961,-0.322758399,430.3467775,430.4765939,-0.000726797,67.4885138,0.087552968,24.18491888,24.21727515,2.85E-05,125.4982694,9,2,1,0,47513,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831708,420.0817778,419.932,24.21653333,24.18484444,419.4326667,23.94168889,500.3117778,90.46825556,0.100152267,27.72482222,27.49643333,999.9,0,0,9974.577778,0,0.222567,0.150200778,430.5075556,430.3394444,0.031678511,419.932,24.18484444,2.190827778,2.187962222,18.89538889,18.87447778,0,0,0,0,3.088888889,0,-22.05555556,-2.911111111,37.125,41.951,39.687,40.937,38.125,0,0,0,1678831724,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.14248812,0.275285959,0.051153653,0,0.009648511,0.156138293,0.015330647,0,0,2,0/2,2.84092,2.71005,0.0907507,0.0907845,0.102762,0.102546,25561.6,22188.9,25166.4,23775.9,38575.8,35318.3,45540.7,42416.1,1.74305,1.85588,0.0309572,0,26.9845,999.9,54.151,31.109,27.1686,53.7316,42.52,1,0.160175,0.505452,20.2444,5.23496,11.992,4.95605,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86264,1.86203,1.8685,1.85856,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.2749,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.8,113.6,1.05713,2.39624,1.44775,2.30225,1.44409,2.2583,36.8604,24.3502,18,418.584,474.102,26.9884,29.7143,29.9998,29.4686,29.464,21.2013,23.5797,100,26.9593,419.9,24.1704,96.3513,99.72,NA,3
